Threshold,Method,Run,Model,Accuracy,Confusion_Matrix,Cohen_Kappa,Num_Edges,Num_Nodes,Modularity,Num_Communities,Avg_Community_Size,Avg_Clustering,Graph_Density,Avg_Degree
0.7,blackhole,5,GraphSAGE,0.5923694779116466,"[[129, 39, 24, 12], [30, 68, 35, 14], [5, 9, 40, 12], [4, 12, 7, 58]]",0.43881561417532644,18399,2463,0.9224390068622804,336,7.330357142857143,0.6504071938994062,0.006068365835486236,14.940316686967114
0.7,blackhole,5,GCN,0.5582329317269076,"[[123, 43, 26, 12], [30, 57, 21, 39], [3, 11, 35, 17], [2, 5, 11, 63]]",0.39792604316072333,18399,2463,0.9224390068622804,336,7.330357142857143,0.6504071938994062,0.006068365835486236,14.940316686967114
0.7,blackhole,5,GAT,0.5983935742971888,"[[138, 38, 23, 5], [33, 54, 41, 19], [3, 11, 44, 8], [2, 2, 15, 62]]",0.4495199880618793,18399,2463,0.9224390068622804,336,7.330357142857143,0.6504071938994062,0.006068365835486236,14.940316686967114
