Threshold,Method,Run,Model,Accuracy,Confusion_Matrix,Cohen_Kappa,Num_Edges,Num_Nodes,Modularity,Num_Communities,Avg_Community_Size,Avg_Clustering,Graph_Density,Avg_Degree
0.9,random,4,GraphSAGE,0.5567375886524822,"[[70, 10, 5, 7], [7, 35, 19, 13], [9, 8, 23, 12], [3, 15, 17, 29]]",0.4032705850487541,937,1408,0.9872161626202821,476,2.957983193277311,0.0010432773820129194,0.0009459601343929702,1.3309659090909092
0.9,random,4,GCN,0.5035460992907801,"[[59, 11, 10, 12], [20, 28, 10, 16], [8, 5, 17, 22], [5, 3, 18, 38]]",0.3318666441022169,937,1408,0.9872161626202821,476,2.957983193277311,0.0010432773820129194,0.0009459601343929702,1.3309659090909092
0.9,random,4,GAT,0.6099290780141844,"[[67, 14, 2, 9], [16, 42, 8, 8], [6, 11, 19, 16], [0, 3, 17, 44]]",0.4727717723842545,937,1408,0.9872161626202821,476,2.957983193277311,0.0010432773820129194,0.0009459601343929702,1.3309659090909092
