Threshold,Method,Run,Model,Accuracy,Confusion_Matrix,Cohen_Kappa,Num_Edges,Num_Nodes,Modularity,Num_Communities,Avg_Community_Size,Avg_Clustering,Graph_Density,Avg_Degree
0.06,random,4,GraphSAGE,0.5893595041322314,"[[609, 134, 104, 55], [108, 210, 120, 69], [20, 43, 122, 60], [7, 18, 57, 200]]",0.4223931848460398,217950,9678,0.8312299873981358,701,13.80599144079886,0.5581377981678948,0.0046543657726718065,45.04029758214507
0.06,random,4,GCN,0.6208677685950413,"[[609, 157, 86, 50], [79, 268, 100, 60], [16, 52, 112, 65], [6, 19, 44, 213]]",0.46638187486434457,217950,9678,0.8312299873981358,701,13.80599144079886,0.5581377981678948,0.0046543657726718065,45.04029758214507
0.06,random,4,GAT,0.6053719008264463,"[[623, 188, 68, 23], [100, 223, 140, 44], [17, 43, 142, 43], [11, 19, 68, 184]]",0.4409118657073252,217950,9678,0.8312299873981358,701,13.80599144079886,0.5581377981678948,0.0046543657726718065,45.04029758214507
