refcode,linker SMILES,metal,Largest Cavity Diameter,Pore Limiting Diameter,Largest Free Sphere,Gravity,Degree_Centrality,Betweenness_Centrality,Edge_Weight_Sum,Community_ID
ABAVIJ,OC(=O)c1ccncc1,Co,4.43864,2.4964,3.9804,0.16471283733740918,0.26253687315634217,0.0030220756587514275,153.00525883692376,0
ABAVOP,OC(=O)c1ccncc1,Co,3.53566,2.44164,3.51741,0.10193392531625275,0.2640117994100295,0.003323189786094863,153.69157317129785,0
ABAVUV,OC(=O)c1ccncc1,Co,4.9992,4.29904,4.982,0.40059085014150286,0.25073746312684364,0.0030227926516244925,145.90380408336208,0
ABAYIM,OC(=O)c1nccnc1C(=O)O,Ag,1.2109,0.51751,1.2109,0.15360628258129144,0.04054054054054054,1.1062228256798391e-05,8.084829822761929,146
ABAYIO,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Mn,11.39487,4.3226,11.39487,0.13357537041225334,0.4255765199161426,0.008624400575837566,173.69703842688017,7
ABAYOS,OC(=O)c1nccnc1C(=O)O,Ag,1.45533,0.64478,1.45533,0.33556258568933095,0.04504504504504504,2.0121060845042745e-05,8.903363114475772,146
ABAYOS01,OC(=O)c1nccnc1C(=O)O,Ag,1.43609,0.70443,1.40839,0.1522711539847189,0.04054054054054054,9.929874183267847e-06,7.903498052016096,146
ABAYOU,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Co,11.27344,4.5108,11.27344,0.7481413725826364,0.36283185840707965,0.013666737833325882,209.18526597651407,0
ABEMIF,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cu,11.25251,6.80253,11.25251,0.5932718398963788,0.49154453213077787,0.0053809848265414535,379.02387393889165,21
ABUFUA,OC(=O)/C=C/c1ccc(cc1)/C=C/C(=O)O,Fe,2.05942,1.64222,2.05073,0.0,1.0,0.0,0.8171449995284192,827
ABUWOJ,OC(=O)c1ccc(cc1)C(=O)O,Zn,3.23457,1.404,3.20514,0.2557401343484826,0.5250447227191414,0.0029052753927719457,513.5476077241569,1
ACAFAO,[O-][n+]1ccc(cc1)c1ccc(cc1)C(=O)O,Pb,6.22232,5.37253,6.18758,0.2065967715270729,0.18471337579617836,0.00034790771002064,25.037625954353565,159
ACAJOG,OC(=O)c1cc(F)cnc1,Cu,3.3423,1.69329,3.34162,0.13157653661935947,0.1161217587373168,0.00021276765094136303,84.51009294694708,21
ACAKEX,OC(=O)c1cc(Cl)cnc1,Cu,2.82904,1.09185,2.4209,0.11952251019567509,0.10597519729425028,0.00010628928489932199,77.07928790477875,21
ACALIB,OC(=O)c1cc(cc(c1)c1nnn(c1)c1cc(cc(c1)C(=O)O)C(=O)O)C(=O)O,Er,3.83161,1.64823,3.83161,0.31930578573604,0.056179775280898875,6.228356461296993e-06,4.073195708273081,51
ACIBOE,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Zn,8.26184,7.04151,8.26184,0.42256047565300003,0.4660107334525939,0.0035430850334286067,451.7918611141279,1
ACICOH,OC(=O)c1ccncc1,Ni,5.23439,3.67775,5.17003,0.5967716741365781,0.387434554973822,0.013454204360089256,62.95612514575357,6
ACMPCD,O[C@@H]1[C@@H](O)[C@@H](O[C@@H]1n1ccc(nc1=O)N)COP(=O)(O)O,Cd,5.66735,4.60927,5.66735,0.011837104824109624,0.5,0.0,0.9044072872420656,567
ACOBEC,OC(=O)c1ccc(cc1)C(=O)O,Sc,3.36484,2.64983,3.36484,0.5905170075867304,0.851063829787234,0.002896798100300306,39.29360457345844,164
ACODAA,n1[nH]cc(c1)c1c[nH]nc1,Fe,6.48152,5.94554,6.48152,0.11787168816615355,0.75,0.013095238095238094,5.76359175869911,101
ACODED,OC(=O)c1ccc(cc1)P(=O)(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Cu,6.08481,3.78801,6.00167,0.11135541653564923,0.09695603156708005,0.0005168641565746265,70.70993910689901,21
ACODON,OC(=O)c1ccc(cc1)P(=O)(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Tb,7.12973,4.65534,7.12973,0.23127889451403477,0.23076923076923078,0.0005693637443018633,38.458575174677094,24
ACOFIK,OC(=O)c1cc(Oc2ccc(cc2)c2cc(nc(c2)c2ccncc2)c2ccncc2)cc(c1)C(=O)O,Tb,2.87015,1.596,2.87015,0.163969283901586,0.07179487179487179,5.570290084061314e-05,11.564743848862207,24
ACOLOV,OC(=O)c1ccc(cc1)OCC(COc1ccc(cc1)C(=O)O)(COc1ccc(cc1)C(=O)O)COCC(COc1ccc(cc1)C(=O)O)(COc1ccc(cc1)C(=O)O)COc1ccc(cc1)C(=O)O,Cd,7.34692,5.34744,7.34692,0.06982483036415126,0.04668304668304668,0.00027382069450471744,32.53741732299089,38
ACUBOP,OC(=O)c1cccnc1,Cd,2.69745,1.73529,2.68119,0.22598297980755738,0.12039312039312039,0.0032862353230558206,82.37128286356942,38
ACUBOP01,OC(=O)c1cccnc1,Cd,2.57554,1.45861,2.56529,0.2190370065123136,0.12039312039312039,0.0028745271044666953,82.53853393141463,38
ACUREY,OC(=O)c1cc(Oc2ccc(cc2)c2cc(nc(c2)c2ccncc2)c2ccncc2)cc(c1)C(=O)O,Ni,4.84425,3.67908,4.84333,0.2011379031871683,0.14136125654450263,0.0006478294840232067,23.450679494679367,6
ACUWIH,OC(=O)c1cc(cc(c1)C(=O)O)Cn1ccc(=c2ccn(cc2)Cc2cc(cc(c2)C(=O)O)C(=O)O)cc1,Mn,3.04167,1.17186,3.04167,0.0913222847570979,0.05660377358490566,4.75655240225744e-06,22.404136997438776,7
ACUWON,OC(=O)c1cc(cc(c1)C(=O)O)Cn1ccc(=c2ccn(cc2)Cc2cc(cc(c2)C(=O)O)C(=O)O)cc1,Co,2.6141,1.11559,2.6141,0.14966911203316216,0.03687315634218289,0.00011473778387241081,20.83815996920134,0
ACUXUU,OC(=O)c1ccc(cc1)C(=C(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Ag,8.02271,7.05592,8.02271,0.3068394350994532,0.07657657657657657,0.009210413161018354,14.248854729220174,146
ACUYAB,OC(=O)c1ccc(cc1)C(=C(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Ag,10.0214,8.7083,9.99216,0.2880696805785378,0.07207207207207207,0.009812259893027055,13.32662569693409,146
