refcode,linker SMILES,metal,Largest Cavity Diameter,Pore Limiting Diameter,Largest Free Sphere,Gravity,Degree_Centrality,Betweenness_Centrality,Edge_Weight_Sum,Community_ID
ABAVOP,OC(=O)c1ccncc1,Co,3.53566,2.44164,3.51741,0.41919229651925505,0.25844346549192365,0.002866015590696399,151.20525728512305,91
ABAYOU,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Co,11.27344,4.5108,11.27344,0.7241270182180106,0.36710719530102787,0.01471540361958362,212.72469082304895,91
ABEMIF,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cu,11.25251,6.80253,11.25251,0.6223585775978053,0.521640091116173,0.005779490508657948,398.2367620398566,16
ABUWOJ,OC(=O)c1ccc(cc1)C(=O)O,Zn,3.23457,1.404,3.20514,0.6738025378303936,0.5228070175438596,0.0030047325776550657,522.2563837617341,5
ACICOH,OC(=O)c1ccncc1,Ni,5.23439,3.67775,5.17003,0.6231843197925202,0.39473684210526316,0.01817456990441818,63.896420774751626,4
ADEGIA,OC(=O)c1ccc(cc1)C(=O)O,Gd,2.88073,1.44486,2.87942,0.733193430803482,0.4276729559748428,0.038374594731038526,58.70239630611803,288
ADEGIA01,OC(=O)c1ccc(cc1)C(=O)O,Gd,2.88895,1.25148,2.80568,0.7571000343768375,0.4339622641509434,0.0413544260447782,59.50408841680603,288
AFOVAT,OC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)O,La,6.397,4.99848,6.31381,0.6531311297260227,0.25806451612903225,0.13315608453085537,34.332217297768935,110
AGUVEE,n1ncn(c1)n1cnnc1,Cu,4.90012,2.38894,4.90012,0.9999999999999999,1.0,0.015407277907277908,12.7900129732296,410
AHONEQ,OC(=O)c1cccc(c1)C(=O)O,Eu,2.76177,1.49883,2.76048,0.5609100814748689,0.3699186991869919,0.027919652201283878,76.76027433767165,129
ALEQIT,OC(=O)c1ccc(cc1)C(=O)O,Tb,2.33632,1.40235,2.31142,0.7428765331603013,0.598984771573604,0.03686887213952197,102.08557175518807,385
ALUJEX,OC(=O)c1ccc(cc1)C(=O)O,La,4.21186,1.415,4.15505,0.6746458410482653,0.3419354838709677,0.05837292994947914,45.420520916272835,110
ALUJUN,OC(=O)c1ccc(cc1)C(=O)O,Y,2.72505,1.11645,2.54188,1.0,0.861111111111111,0.11347110377296139,26.95240492312524,262
ALUKIC,OC(=O)c1ccc(cc1)/N=N/c1ccc(cc1)C(=O)O,Ce,6.69309,5.0685,6.69309,0.6293733209482087,0.3132530120481928,0.0017169856700312207,22.09621653718506,72
ALULEZ,OC(=O)c1ccc(cc1)/N=N/c1ccc(cc1)C(=O)O,Ce,18.75081,13.38249,18.51252,0.6705789096046912,0.30120481927710846,0.0015450283164540625,21.41824849515785,72
AMALND,OC(=O)CC(=O)O,Nd,2.91841,2.05934,2.91232,0.935675643055431,0.6666666666666666,0.00462094427030868,15.021811297813334,116
AMIXAW,OC(=O)c1cc(C(=O)O)c(cc1C(=O)O)C(=O)O,Dy,2.75416,1.54727,2.73046,0.6966068788903135,0.15178571428571427,0.13866906742195823,14.420067018467034,187
AMIXUQ,OC(=O)c1ccc(cc1)C(=O)O,Yb,1.94185,0.80815,1.92529,0.8118105736819003,0.75,0.03968522256470278,26.727913893961677,78
APACAX,OC(=O)c1cc(c2cc(cc(c2)C(=O)O)C(=O)O)c(cc1C(=O)O)c1cc(cc(c1)C(=O)O)C(=O)O,Zn,5.66158,4.08027,5.65626,0.6424334368325253,0.1780701754385965,0.0003669052706475071,173.7893371371521,5
APAYUN,OC(=O)c1ccc(cc1)c1ccc(cc1)c1cc(cc(c1)C(=O)O)C(=O)O,La,5.97076,4.10555,5.96499,0.545072106154509,0.3096774193548387,0.014072377327950223,40.87429396875537,110
APAZOI,OC(=O)c1ccc(cc1)c1cc(cc(c1)C(=O)O)C(=O)O,La,4.80201,4.01752,4.80201,0.5060266920424914,0.2903225806451613,0.009616465105816888,38.68529297979005,110
APUVIS,CC(C[C@@H](C(=O)O)NCc1ccncc1)C,Zn,8.51054,8.28053,8.51054,1.0,0.8,0.004341675266597866,18.056329580624265,176
AQAJEI,OC(=O)c1ccc(cc1)n1cnnc1,Zn,6.90366,2.45763,6.89498,0.6788311130736132,0.10614035087719298,6.107350902364623e-05,103.09201275005435,5
AQOLEZ,n1nnc([nH]1)c1cc(cc(c1)c1n[nH]nn1)c1nnn[nH]1,Co,14.71152,3.92528,14.70971,0.5101360833071099,0.013215859030837003,3.958048416042862e-06,7.973378280727166,91
ARAXEX,c1ccc(cc1)Cc1nnn[nH]1,Cd,2.48935,1.29867,2.06006,0.5558249423631408,0.07291666666666666,0.00016550457339931023,5.653243054945587,36
ASUKEE,n1ccc(cc1)c1ccncc1,Cu,4.78914,3.45844,4.64139,0.8012564862234779,0.4458333333333333,0.02912102461974282,91.48186271915357,33
ASUKEE01,n1ccc(cc1)c1ccncc1,Cu,4.79531,3.45398,4.62079,0.8694000654429793,0.4791666666666667,0.03213065347556083,98.56679734525468,33
ATIBOU02,OC=O,Mn,5.13844,4.03284,5.13064,0.7477355951825234,0.898876404494382,0.0008262613232830778,159.65640725112667,27
ATIJOC,OC(=O)c1ccc(cc1)C(=O)O,La,2.43591,1.57416,2.43591,0.6727636213361817,0.34838709677419355,0.04926478785187122,46.7291483026091,110
ATIKAP,OC(=O)c1ccc(cc1)C(=O)O,Gd,2.27471,1.13195,2.26873,0.801791572328324,0.4528301886792453,0.04515989983498481,62.24489824537383,288
ATIKIX,OC(=O)c1ccc(cc1)C(=O)O,Y,2.28779,1.13671,2.2837,0.9371501731065734,0.8055555555555555,0.10743847056945983,25.183842698746364,262
AVIHIY,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Ho,6.02076,5.53553,6.00599,0.7075573910821418,0.4,0.1615391034764334,15.543611783705266,356
AVOFUM,OC(=O)c1ccc(cc1)C(=O)O,Ag,1.32025,0.72471,1.32025,0.7199744160527565,0.13777777777777778,0.14487868011773927,26.496656881771845,185
AVUCEA,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Co,6.42752,3.7088,6.42391,0.603044214142499,0.408223201174743,0.01679307675870199,235.66138966252794,91
AWEJES,OC(=O)c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Zn,8.65679,7.20812,8.62806,0.6654756801700625,0.3526315789473684,0.001407372088439586,346.05746750334515,5
AWEYUX,c1ccc(nc1)c1ccccn1,Mn,1.8794,1.26137,1.55914,0.6149844023420109,0.01680672268907563,0.008919357216570943,7.258729499468726,3
AYONOT,OC=O,Cu,3.85407,2.02306,3.68634,0.8881125374622616,0.8507462686567164,0.0018192936400534758,56.934377850174094,144
BADHUM,OC(=O)c1ccc(cc1)C(=O)O,Sc,4.02685,2.97037,3.88239,0.8239900773844199,0.851063829787234,0.0031015679220644764,39.339996883274885,11
BAZVIK,OP(=O)(c1cc(cc(c1)P(=O)(O)O)P(=O)(O)O)O,Ba,1.79116,1.04709,1.78118,0.7707759747054606,0.03409090909090909,0.04493207941483804,2.520299491781355,50
BECRUX01,OP(=O)(CCCCP(=O)(O)O)O,Zn,2.64764,1.97326,2.64693,0.9087336416808416,0.2972972972972973,0.012129741461894064,21.029402544648192,102
BEPMEQ,C[C@@H](C(=O)O)NCc1ccncc1,Zn,10.20776,10.09526,10.20776,0.885277388150103,0.88,0.015100731025653631,20.542229745660517,176
