Threshold,Method,Run,Model,Accuracy,Confusion_Matrix,Cohen_Kappa,Num_Edges,Num_Nodes,Modularity,Num_Communities,Avg_Community_Size,Avg_Clustering,Graph_Density,Avg_Degree
0.5,blackhole,3,GraphSAGE,0.5806132542037586,"[[272, 105, 27, 24], [50, 147, 28, 37], [7, 43, 60, 53], [8, 28, 14, 108]]",0.41848943778521774,72994,5059,0.8646440454630493,500,10.118,0.6150583756817011,0.005705236532366083,28.85708638070765
0.5,blackhole,3,GCN,0.552917903066271,"[[275, 65, 59, 29], [51, 101, 75, 35], [10, 26, 81, 46], [9, 14, 33, 102]]",0.3879038642108097,72994,5059,0.8646440454630493,500,10.118,0.6150583756817011,0.005705236532366083,28.85708638070765
0.5,blackhole,3,GAT,0.6152324431256182,"[[297, 82, 39, 10], [44, 142, 61, 15], [9, 26, 88, 40], [5, 21, 37, 95]]",0.4665406986207721,72994,5059,0.8646440454630493,500,10.118,0.6150583756817011,0.005705236532366083,28.85708638070765
