refcode,linker SMILES,metal,Largest Cavity Diameter,Pore Limiting Diameter,Largest Free Sphere,Gravity,Degree_Centrality,Betweenness_Centrality,Edge_Weight_Sum,Community_ID
ABAVIJ,OC(=O)c1ccncc1,Co,4.43864,2.4964,3.9804,0.09768610735707166,0.2536656891495601,0.0029531099022669584,148.53084830164786,88
ABAVOP,OC(=O)c1ccncc1,Co,3.53566,2.44164,3.51741,0.10356982374804183,0.25806451612903225,0.0032113931625147828,150.99743316894316,88
ABAVUV,OC(=O)c1ccncc1,Co,4.9992,4.29904,4.982,0.36339273374812486,0.23460410557184752,0.0025867377387780205,137.5026619318488,88
ABAYIM,OC(=O)c1nccnc1C(=O)O,Ag,1.2109,0.51751,1.2109,0.19768842293758193,0.05116279069767442,2.6772835944755092e-05,9.902081572644734,411
ABAYIO,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Mn,11.39487,4.3226,11.39487,0.13867430704688183,0.4147368421052631,0.00948238980082534,168.6792622325707,294
ABAYOS,OC(=O)c1nccnc1C(=O)O,Ag,1.45533,0.64478,1.45533,0.3178444661579964,0.046511627906976744,2.2425954831953527e-05,9.085306141946877,411
ABAYOS01,OC(=O)c1nccnc1C(=O)O,Ag,1.43609,0.70443,1.40839,0.17862462454201908,0.046511627906976744,2.2425954831953527e-05,9.085570748314476,411
ABAYOU,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Co,11.27344,4.5108,11.27344,0.751277241688849,0.3812316715542522,0.01544500912980217,220.95556313382673,88
ABEMIF,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cu,11.25251,6.80253,11.25251,0.15810139288172187,0.5044345898004434,0.005938394393024574,394.61896858807364,7
ABIWOX,OC(=O)c1cncc(c1)C(=O)O,Co,1.81541,0.7958,1.80785,0.28938531779177323,0.18328445747800587,0.0028527867758863738,104.6467460085658,88
ABUFUA,OC(=O)/C=C/c1ccc(cc1)/C=C/C(=O)O,Fe,2.05942,1.64222,2.05073,0.0,1.0,0.0,0.8171449995284192,275
ABUWOJ,OC(=O)c1ccc(cc1)C(=O)O,Zn,3.23457,1.404,3.20514,0.2559084214764176,0.52,0.002871622254709727,511.98256265954353,3
ACAFAO,[O-][n+]1ccc(cc1)c1ccc(cc1)C(=O)O,Pb,6.22232,5.37253,6.18758,0.1958922554251325,0.178343949044586,0.00040576904077953724,23.828727407869998,771
ACAJOG,OC(=O)c1cc(F)cnc1,Cu,3.3423,1.69329,3.34162,0.11180683309141537,0.11086474501108648,0.0001765739178624524,82.30647238668747,7
ACAKEX,OC(=O)c1cc(Cl)cnc1,Cu,2.82904,1.09185,2.4209,0.20961695839718347,0.10753880266075388,8.738798635651842e-05,79.36635602499545,7
ACALAT,OC(=O)c1cc(cc(c1)c1nnn(c1)c1cc(cc(c1)C(=O)O)C(=O)O)C(=O)O,Eu,3.17027,1.00034,3.16396,0.030656471596624227,0.02834008097165992,0.0006514703339946094,5.866844428805086,16
ACALEX,OC(=O)c1cc(cc(c1)c1nnn(c1)c1cc(cc(c1)C(=O)O)C(=O)O)C(=O)O,Tb,3.7435,1.18908,3.7435,0.04018442155203071,0.04591836734693877,2.5760754302397518e-05,7.438693921873369,94
ACALIB,OC(=O)c1cc(cc(c1)c1nnn(c1)c1cc(cc(c1)C(=O)O)C(=O)O)C(=O)O,Er,3.83161,1.64823,3.83161,0.3292487428125669,0.056179775280898875,0.0,4.073195708273081,121
ACAZEK,NCCN,Ag,1.67292,0.95578,1.29275,0.5154547460037258,0.861111111111111,0.0037222311723708462,30.90427400382856,64
ACIBOE,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Zn,8.26184,7.04151,8.26184,0.1268146065038267,0.4817777777777778,0.003934596886814571,469.5627720793474,3
ACICOH,OC(=O)c1ccncc1,Ni,5.23439,3.67775,5.17003,0.5903295109843769,0.37894736842105264,0.014926528064616694,61.483779928554256,585
ACMPCD,O[C@@H]1[C@@H](O)[C@@H](O[C@@H]1n1ccc(nc1=O)N)COP(=O)(O)O,Cd,5.66735,4.60927,5.66735,0.9917195060835144,0.6666666666666666,0.6666666666666666,1.7162247984971102,490
ACOBEC,OC(=O)c1ccc(cc1)C(=O)O,Sc,3.36484,2.64983,3.36484,0.5732676005696661,0.8297872340425532,0.003374721869910823,38.3253779312905,158
ACODAA,n1[nH]cc(c1)c1c[nH]nc1,Fe,6.48152,5.94554,6.48152,0.025157324407701156,0.875,0.00510204081632653,6.763479670795117,68
ACODED,OC(=O)c1ccc(cc1)P(=O)(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Cu,6.08481,3.78801,6.00167,0.11903442404478849,0.11197339246119734,0.0006869697023288695,82.86512946168861,7
ACODEE,n1[nH]cc(c1)c1c[nH]nc1,Fe,2.62395,1.50111,2.6185,0.9685925309423585,1.0,0.01020408163265306,7.684523735172146,68
ACODIH,OC(=O)c1ccc(cc1)P(=O)(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Zn,6.22954,4.82188,6.21878,0.05238888500041146,0.23733333333333334,0.0005701457193806852,228.35018598094825,3
ACODON,OC(=O)c1ccc(cc1)P(=O)(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Tb,7.12973,4.65534,7.12973,0.2249388610281945,0.22959183673469385,0.0004776699865398509,38.58233794777955,94
