refcode,linker SMILES,metal,Largest Cavity Diameter,Pore Limiting Diameter,Largest Free Sphere,Gravity,Degree_Centrality,Betweenness_Centrality,Edge_Weight_Sum,Community_ID
ABAYOU,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Co,11.27344,4.5108,11.27344,0.751277241688849,0.3812316715542522,0.01544500912980217,220.95556313382673,9
AFOVAT,OC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)O,La,6.397,4.99848,6.31381,0.7002213673034985,0.3032258064516129,0.1478544870479681,40.4542067145986,202
AGUMAR,OC(=O)c1cc(nc(c1)C(=O)O)C(=O)O,Cu,2.77761,1.51228,2.76762,0.6059456185859157,0.12278761061946902,0.0045262821402062055,94.43565592452833,20
AHAKEA,Oc1cc(nc(c1)C(=O)O)C(=O)O,Ce,1.97554,0.99077,1.96307,0.6834462941054696,0.11764705882352941,0.008076269107228706,8.33082883814672,35
AKOXIJ,OC(=O)c1ccncc1,Ni,7.14788,4.61354,6.21478,0.6345782516000575,0.4052631578947368,0.016978104932473266,65.77362025803093,180
ALEQIT,OC(=O)c1ccc(cc1)C(=O)O,Tb,2.33632,1.40235,2.31142,0.7223441458807873,0.586734693877551,0.03583419527029267,99.17194432883223,129
ALUJEX,OC(=O)c1ccc(cc1)C(=O)O,La,4.21186,1.415,4.15505,0.6384243577423842,0.3548387096774194,0.0630730570462741,47.427847160521786,202
ALUJOH,OC(=O)c1ccc(cc1)C(=O)O,Nd,4.23007,1.46065,4.09972,0.7501520928353613,0.41860465116279066,0.10482305040284698,46.13566731210113,40
AMIXOK,OC(=O)c1ccc(cc1)C(=O)O,Nd,2.04656,0.8728,2.04656,0.7511156739577924,0.43410852713178294,0.09203588327783571,47.88068678411373,40
AMIXUQ,OC(=O)c1ccc(cc1)C(=O)O,Yb,1.94185,0.80815,1.92529,0.6845168926266286,0.7272727272727273,0.03825159026586671,28.664845485713656,165
AMIZON01,OC=O,Cu,4.36611,2.19645,4.36611,1.0,0.8059701492537313,0.001735686080334624,53.90445837695,113
APAYUN,OC(=O)c1ccc(cc1)c1ccc(cc1)c1cc(cc(c1)C(=O)O)C(=O)O,La,5.97076,4.10555,5.96499,0.4852036702153683,0.3096774193548387,0.013172650328726608,41.12601108989624,202
AQMAND,OC(=O)CC(=O)O,Nd,2.62643,1.22555,2.62643,0.9530892900941581,0.4444444444444444,0.0035403826144346368,10.173543983055067,36
ASALAH,OC(=O)C[C@H](c1cccnc1)N,Zn,4.30888,3.14561,4.30888,0.6762271021459103,0.0044444444444444444,0.003553973902728351,4.020736585222261,13
ASUKEE01,n1ccc(cc1)c1ccncc1,Cu,4.79531,3.45398,4.62079,0.8901336805151916,0.49321266968325794,0.03164134304095677,92.99771934558613,589
ATIJOC,OC(=O)c1ccc(cc1)C(=O)O,La,2.43591,1.57416,2.43591,0.6597222238033219,0.38064516129032255,0.051532260678223786,51.135503236939485,202
ATIKIX,OC(=O)c1ccc(cc1)C(=O)O,Y,2.28779,1.13671,2.2837,0.9973355185750913,0.8055555555555555,0.10918381913617761,25.084074649227038,408
AVAQAP,OC(=O)c1ccc(cc1)C(=O)O,Nd,2.40942,1.50209,2.40942,0.7174347350003609,0.41860465116279066,0.08401509855968246,46.47641672438114,40
AVOFUM,OC(=O)c1ccc(cc1)C(=O)O,Ag,1.32025,0.72471,1.32025,0.6776458722219343,0.14883720930232558,0.0976179471143915,27.322748548409134,43
AWEZOS01,Nc1ccc(cc1)c1nnc([nH]1)c1ccc(cc1)N,Cu,5.84706,3.42755,5.73687,0.9145974487919809,0.031674208144796386,0.00016986574907383847,6.21449285302675,589
AZUCED,OC(=O)c1ccccc1SSc1ccccc1C(=O)O,Mn,2.28896,1.24554,2.22604,0.6177460481523515,0.01894736842105263,0.00421116081342597,7.435148256837961,33
BADHUM,OC(=O)c1ccc(cc1)C(=O)O,Sc,4.02685,2.97037,3.88239,0.8199107988605555,0.9148936170212766,0.004557967395113393,42.14848940096581,157
BADZAK,OC(=O)c1ccc(cc1)C(=O)O,Zn,7.13491,5.24025,7.05818,0.6676178043027743,0.5271111111111111,0.0030246689264382324,520.7036418570914,13
BAHGUN03,OC(=O)c1ccncc1,Cu,4.25731,3.27008,4.218,0.6107613416524537,0.23561946902654868,0.0025628083684932704,180.52144194962207,20
BAZGAM,OC(=O)c1ccc(cc1)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)c1ccc(cc1)C(=O)O)c1ccc(cc1)c1ccc(cc1)C(=O)O,Cu,37.827,24.24606,33.62162,0.8687894126199666,0.3396017699115044,0.011394235239993547,261.0785640441358,20
BELTOD,OC(=O)c1ccc(cc1)P(=O)(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Mn,5.91633,3.47769,5.897,0.6372604270435467,0.1431578947368421,0.0002621118805048208,57.5128288098913,33
BEPMEQ,C[C@@H](C(=O)O)NCc1ccncc1,Zn,10.20776,10.09526,10.20776,0.9838860800807132,0.84,0.013589772485283322,19.642826125777024,76
BEWSUU,O=C1c2ccc(cc2C(=O)c2c1cc(cc2)C(=O)O)C(=O)O,Mn,7.16464,5.58032,7.16464,0.6309718956270192,0.1705263157894737,0.00034059739612746036,67.09530535869327,33
BIBQOV,OC(=O)c1cc(ccc1C(=O)O)c1cccc(c1C(=O)O)C(=O)O,Zn,4.4038,3.68784,4.37284,0.6814077399707529,0.01688888888888889,4.438640521718782e-05,15.463457343106612,13
BINSAU,OC(=O)c1ccc2c(c1)ccc(c2)c1cc(cc(c1)c1ccc2c(c1)ccc(c2)C(=O)O)c1ccc2c(c1)ccc(c2)C(=O)O,Mn,21.88013,6.26497,21.77192,0.7322129801101352,0.12,7.933636387542086e-05,47.53146034489616,33
BIXCOC,OC(=O)c1cccc(c1)n1c(=O)c2ccc3c4c2c(c1=O)ccc4c(=O)n(c3=O)c1cccc(c1)C(=O)O,Co,2.54276,1.42254,2.53044,0.7185781593294398,0.011730205278592375,0.0029326398558614155,6.734890140099813,9
BIYTOU,OC(=O)c1cncc(c1)C(=O)O,Mn,4.93501,2.93836,4.9302,0.6151847036776982,0.16842105263157894,0.0031159721519487815,67.67336042179707,33
BOHWUS,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Zr,18.51108,12.44368,18.50375,0.7298479543771095,0.4831460674157303,0.05327990143077395,72.07241761535755,143
BOJYIK,OC(=O)c1ccc(cc1)C(=O)O,Tb,2.82325,1.20848,2.8096,0.6507186390908237,0.5561224489795918,0.02552405285850419,94.06381918919432,129
BUKPAZ,OC(=O)c1ccc(cc1)c1c(C)c(C)c(c(c1C)C)B(c1c(C)c(C)c(c(c1C)C)c1ccc(cc1)C(=O)O)c1c(C)c(C)c(c(c1C)C)c1ccc(cc1)C(=O)O,Co,10.48517,2.09064,10.48517,0.8121801645611719,0.039589442815249266,0.0014436147850726674,22.263928300679748,9
CADQOP,OC(=O)c1cc(O)c(cc1O)C(=O)O,Ce,5.78677,2.03409,5.75956,0.708828939503269,0.058823529411764705,0.023632119514472458,4.329150081875877,35
CAKLOR,OC(=O)CCCCC(=O)O,Zn,1.65127,0.9809,1.49267,0.8701727921988666,0.16216216216216217,0.004765747231500651,10.723251130875298,384
CAQKAJ01,OC(=O)c1cc(c2ccc(cc2)C(=O)O)c(cc1c1ccc(cc1)C(=O)O)C(=O)O,Co,4.31026,3.33291,4.28833,0.7347161056097277,0.187683284457478,0.0027421809984971178,107.70457466033956,9
CAVCEI,NCCP(=O)(O)O,Co,1.80444,0.85896,1.77773,0.8370851271172759,0.08,0.08,1.6796040290168832,755
CAVFIR,OC(=O)c1cc(CN2C=C[C@H](C=C2)/C=C/c2ccncc2)cc(c1)C(=O)O,Zn,4.18248,1.9222,4.18248,0.6850645332046386,0.012444444444444445,1.5881849472994218e-05,12.219252406735631,13
CDLGLU02,OC(=O)CC[C@@H](C(=O)O)N,Cd,2.45376,1.53739,2.45376,0.8360935354533972,0.6000000000000001,0.06989244501628401,10.497277332509814,231
CEHKUW,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cd,5.88571,4.00517,5.88474,0.6569665124945313,0.35878787878787877,0.009303460298907757,252.17886448132535,65
CESYEF,OC(=O)c1ccncc1,Ag,3.28814,2.88315,3.28814,0.49663348440810995,0.10697674418604651,0.0908711094105855,19.43006208258773,43
CIFMIP,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Co,7.12759,4.35844,7.12759,0.7801459651273387,0.4120234604105572,0.01625948465264433,237.8296080303082,9
CIKPEU,OC(=O)c1ccc(cc1)c1cncc(c1)c1ccc(cc1)C(=O)O,Co,2.65825,1.4543,2.65825,0.7572971823973212,0.20381231671554254,0.0014912338625878722,117.32521353223305,9
CITMAW,O=C(c1ccc(cc1)c1cccnc1)Nc1cc(cc(c1)C(=O)O)C(=O)O,Sm,5.10997,1.34904,5.05417,0.8691754077939294,0.022222222222222223,0.0,1.60729258095042,17
CITZIP,OC(=O)c1ccnc(c1)C(=O)O,Co,6.78371,5.87797,6.78163,0.7047608685557705,0.14222873900293256,0.0008663946899698938,81.07042581470331,9
CUMLUT,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cd,5.63779,3.90273,5.6133,0.6256450807594537,0.3490909090909091,0.008029603497421836,246.45594199262337,65
CURYOE01,n1ccc(cc1)c1cc(c2ccncc2)c(cc1c1ccncc1)c1ccncc1,Cd,11.01999,9.16908,11.01999,0.7529871426235311,0.08,0.030512226512226504,5.191202132061818,131
DADTOS12,OC=O,Mn,3.73952,2.26888,3.73952,0.8902511269071576,0.8089887640449438,0.0006797627235285863,143.935298572419,2
DADTUY05,OC=O,Co,3.66589,2.1693,3.66589,0.9702590110877962,0.7761194029850746,0.0015416811206432782,51.9349184194597,122
DAWNAS,OC(=O)c1ccc(cc1)c1cc(C#Cc2cc(C#Cc3cc(cc(c3)c3ccc(cc3)C(=O)O)c3ccc(cc3)C(=O)O)cc(c2)C#Cc2cc(cc(c2)c2ccc(cc2)C(=O)O)c2ccc(cc2)C(=O)O)cc(c1)c1ccc(cc1)C(=O)O,Zn,12.42555,10.34113,12.42555,0.6687631176126728,0.1937777777777778,0.00013086613610647414,184.3467510414905,13
DEGSIS,OC(=O)c1cccnc1,Cu,2.5478,1.87656,2.52834,0.6172735693971272,0.08296460176991151,0.0024058062911768716,63.54687771121906,20
DEKGOS,CCCc1[nH]nc(n1)CCC,Cu,4.30833,2.6855,4.30833,0.7232886747928083,0.48717948717948717,0.24475689120263017,16.03099479712322,0
DIQGUH,OC(=O)c1ccc(cc1)C(=O)O,Ca,1.40194,0.80718,1.1443,0.9591089370502476,0.6495726495726496,0.07841341687549074,66.36135846744043,119
DIXVUC02,OC(=O)Cn1cnnn1,Fe,4.92475,1.8318,4.82483,0.9683278764339714,0.894736842105263,0.007943555698973655,14.742050822958184,236
DOTSOV,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cu,13.28529,6.69388,13.2526,0.604284833640585,0.49557522123893805,0.005016950602142504,389.43010703786274,20
DOTSOV04,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cu,13.27057,6.69982,13.27057,0.6066645007640599,0.4988938053097345,0.004596921947997658,392.9905758222743,20
DOTSOV05,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cu,13.27265,6.69995,13.27265,0.6060790719065097,0.497787610619469,0.0048640310677758635,391.01137804530447,20
DOTSOV06,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cu,13.27506,6.69775,13.26692,0.6063277919467049,0.497787610619469,0.0049395281551442,390.79234789979665,20
DOTSOV12,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cu,13.28543,6.69498,13.27729,0.6030526994676856,0.49557522123893805,0.0047386110024070045,389.6046292086056,20
DOTSOV14,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cu,13.28526,6.69335,13.27711,0.6146513225210841,0.504424778761062,0.0049984478199910755,396.51544376705783,20
DOTSOV20,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cu,13.27673,6.70116,13.27673,0.6046498216696916,0.4966814159292035,0.004826760606765733,390.23445416431497,20
DOTSOV22,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cu,13.27507,6.70082,13.27507,0.623293990272783,0.4889380530973451,0.004750708257351426,384.3313199587098,20
DOTSOV24,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cu,13.27096,6.70508,13.27096,0.6118021093564916,0.5022123893805309,0.004925293370526394,394.9670528230503,20
DOTSOV25,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cu,13.2671,6.70526,13.25896,0.6062799236987075,0.497787610619469,0.004873804376986989,391.32175753567134,20
DOTSOV40,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cu,13.20186,6.69019,13.19581,0.623453856478343,0.5121681415929203,0.004949202130432528,402.49118067889964,20
DULVEM02,OC(=O)c1cc2[nH]cnc2cc1C(=O)O,Mg,2.04761,1.32602,2.03329,0.8997575715561145,0.035398230088495575,0.0,3.2620260579338454,108
DUVNIS01,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Co,8.0107,5.96334,8.00464,0.7567209677209428,0.39296187683284456,0.01652371452686594,227.2263553046018,9
