refcode,linker SMILES,metal,Largest Cavity Diameter,Pore Limiting Diameter,Largest Free Sphere,Gravity,Degree_Centrality,Betweenness_Centrality,Edge_Weight_Sum,Community_ID
ABAYOU,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Co,11.27344,4.5108,11.27344,0.7481413725826364,0.36283185840707965,0.013666737833325882,209.18526597651407,19
ACICOH,OC(=O)c1ccncc1,Ni,5.23439,3.67775,5.17003,0.5967716741365781,0.387434554973822,0.013454204360089256,62.95612514575357,211
AFOVAT,OC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)O,La,6.397,4.99848,6.31381,0.8366777300390676,0.2838709677419355,0.26901150610235885,37.66911595110573,149
ALEQIT,OC(=O)c1ccc(cc1)C(=O)O,Tb,2.33632,1.40235,2.31142,0.7236473305128955,0.5846153846153846,0.033601404595311676,98.73803244777133,433
ALUJEX,OC(=O)c1ccc(cc1)C(=O)O,La,4.21186,1.415,4.15505,0.6929918579594804,0.3870967741935484,0.06253969941234108,51.57895296237323,149
ALUJOH,OC(=O)c1ccc(cc1)C(=O)O,Nd,4.23007,1.46065,4.09972,0.7981868052963428,0.3984375,0.13456051553926754,43.8082129127416,38
ALUJUN,OC(=O)c1ccc(cc1)C(=O)O,Y,2.72505,1.11645,2.54188,1.0,0.8333333333333333,0.13653937373887456,26.15101528477348,143
ALUKIC,OC(=O)c1ccc(cc1)/N=N/c1ccc(cc1)C(=O)O,Ce,6.69309,5.0685,6.69309,0.7153121350699416,0.2558139534883721,0.0007812630480372744,18.875973390984193,316
AMIXOK,OC(=O)c1ccc(cc1)C(=O)O,Nd,2.04656,0.8728,2.04656,0.6282713282576147,0.390625,0.04159479883669094,43.09718802386712,38
AMOBEL02,OC=O,Zn,4.47286,1.9558,3.8007,0.862441668912562,0.7941176470588235,0.0015397762303390168,53.84475926022235,2
AMURUX,OC=O,Mg,4.2686,2.1039,4.2686,0.947928593389774,0.8214285714285714,0.0015589042949701612,68.83612097930416,11
AQOROP,OC(=O)c1ccc2c(c1)ccc(c2)c1nnn[nH]1,Zn,2.20915,1.25969,2.16416,0.6845156005905393,0.03188662533215235,0.00017188232498388658,31.408969177051,16
ASUKEE,n1ccc(cc1)c1ccncc1,Cu,4.78914,3.45844,4.64139,0.885152141590217,0.5246636771300448,0.03867420815538253,99.8219006029095,153
ASUKEE01,n1ccc(cc1)c1ccncc1,Cu,4.79531,3.45398,4.62079,0.7950480731267905,0.4977578475336323,0.030522121646859742,95.21371788389821,153
ATIJOC,OC(=O)c1ccc(cc1)C(=O)O,La,2.43591,1.57416,2.43591,0.6618202361151071,0.3741935483870968,0.05390811937404152,50.36726631528285,149
AVAQAP,OC(=O)c1ccc(cc1)C(=O)O,Nd,2.40942,1.50209,2.40942,0.6535300725645523,0.40625,0.042728010273862714,44.955015986016164,38
AVOFUM,OC(=O)c1ccc(cc1)C(=O)O,Ag,1.32025,0.72471,1.32025,0.7271315143402141,0.14864864864864866,0.14839837511088047,27.983177797001538,439
AWEJES,OC(=O)c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Zn,8.65679,7.20812,8.62806,0.6834234617878959,0.37023914968999116,0.0015279793025958748,359.4240759500714,16
AZIMIH,OC(=O)c1cc(C(=O)O)c(cc1C(=O)O)C(=O)O,Zn,4.50158,3.25724,4.48514,0.6872116784481442,0.1275465013286094,0.0014902657750227402,123.24645899050803,16
BECRUX04,OP(=O)(CCCCP(=O)(O)O)O,Zn,2.1336,1.5043,2.12871,0.5636534070602152,0.3013698630136986,0.006117912883378619,20.992793187760636,562
BEDREK,OC(=O)c1cc(cc(c1)c1ccc(cc1)c1n[nH]cc1)C(=O)O,Mn,3.68718,1.34497,3.68718,0.6378937172248091,0.0859538784067086,2.688066693188618e-05,33.305533958283604,210
BELVEV,OC(=O)c1ccc(cc1)P(=O)(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Mn,8.98732,5.72252,8.98732,0.6301209851233789,0.14675052410901468,0.00018548805172376338,58.90015092430946,210
BEPNIV,C[C@@H](C(=O)O)NCc1ccncc1,Zn,8.14408,8.04135,8.14086,0.531839155200084,0.17605633802816903,0.03718641268892884,23.357278536614142,45
BEQJOZ,OC(=O)c1cc(cc(c1)C(=O)O)[C@H]1NN[C@@H](N1)c1cc(cc(c1)C(=O)O)C(=O)O,Ho,6.38637,4.91968,6.38637,0.9350109529223922,0.044444444444444446,0.0,1.7147299971172814,24
BESKUI,OC(=O)c1ccc(cc1)C(=O)O,Zr,8.98379,3.85594,8.98377,0.6719004764991615,0.8370786516853932,0.01172047950110132,131.2784369810731,69
BEZSEG01,OC(=O)CCC(=O)O,Co,1.66658,1.275,1.66658,0.9989448186810943,0.8695652173913043,0.006168576230159214,18.911948073800037,300
BINSAU,OC(=O)c1ccc2c(c1)ccc(c2)c1cc(cc(c1)c1ccc2c(c1)ccc(c2)C(=O)O)c1ccc2c(c1)ccc(c2)C(=O)O,Mn,21.88013,6.26497,21.77192,0.7387620208218645,0.10482180293501049,6.271030161687658e-05,41.773466327042875,210
BIXCOC,OC(=O)c1cccc(c1)n1c(=O)c2ccc3c4c2c(c1=O)ccc4c(=O)n(c3=O)c1cccc(c1)C(=O)O,Co,2.54276,1.42254,2.53044,0.7672071785119404,0.01032448377581121,8.956843868625504e-08,5.890397965043414,19
BODPAN,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cu,11.00022,5.27879,10.96834,0.6135738665626118,0.5107102593010147,0.0049947160846059305,393.7760733571009,125
BOHWUS,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Zr,18.51108,12.44368,18.50375,0.7202254373214347,0.46629213483146065,0.05547108569380415,69.60880342485514,69
