refcode,linker SMILES,metal,Largest Cavity Diameter,Pore Limiting Diameter,Largest Free Sphere,Gravity,Degree_Centrality,Betweenness_Centrality,Edge_Weight_Sum,Community_ID
AFOVAT,OC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)O,La,6.397,4.99848,6.31381,0.6567218370400388,0.2903225806451613,0.13485671246317665,38.67655052222909,481
AKOXIJ,OC(=O)c1ccncc1,Ni,7.14788,4.61354,6.21478,0.6827388903201006,0.41899441340782123,0.01799214339115012,64.15457716948653,41
ALEJIM,O=C(Nc1cc(cc(c1)C(=O)O)C(=O)O)Nc1cc(NC(=O)Nc2cc(cc(c2)C(=O)O)C(=O)O)cc(c1)NC(=O)Nc1cc(cc(c1)C(=O)O)C(=O)O,Zn,18.20917,5.38393,11.84134,0.6958567295805433,0.10493273542600896,7.636245105615592e-05,99.31855394046273,13
ALEQIT,OC(=O)c1ccc(cc1)C(=O)O,Tb,2.33632,1.40235,2.31142,0.7372465823558996,0.596938775510204,0.03458946048179725,101.24242179982879,54
ALUJEX,OC(=O)c1ccc(cc1)C(=O)O,La,4.21186,1.415,4.15505,0.6584684377150339,0.36774193548387096,0.06527840097257318,49.061477945976755,481
ALUJOH,OC(=O)c1ccc(cc1)C(=O)O,Nd,4.23007,1.46065,4.09972,0.7560795972858593,0.4296875,0.09704479042408291,47.19050454907542,33
ALULEZ,OC(=O)c1ccc(cc1)/N=N/c1ccc(cc1)C(=O)O,Ce,18.75081,13.38249,18.51252,0.6599987956214068,0.30120481927710846,0.0014524283318126624,21.23643836666125,78
AMIXOK,OC(=O)c1ccc(cc1)C(=O)O,Nd,2.04656,0.8728,2.04656,0.672712537716526,0.3984375,0.07239204047931987,43.96702544892747,33
AMIZON,OC=O,Cu,4.35196,2.16454,4.35196,0.9322998228737259,0.8507462686567164,0.002173239724517508,56.90101129083555,0
AMURUX08,OC=O,Mg,4.35834,2.13069,4.26734,0.9995115806209625,0.8571428571428571,0.0016725174412929842,71.83648358037682,105
AQAMIO01,OC(=O)CCc1cccnc1,Co,1.93948,1.20549,1.90029,0.8114955179414427,0.01466275659824047,0.005772812362199079,8.207351716113665,12
ASOSUY,OC(=O)c1cc(cc(c1)C(=O)O)[Si](c1cc(cc(c1)C(=O)O)C(=O)O)(C)C,Cu,7.85041,4.3366,7.85041,0.5966511722435415,0.17524644030668127,0.00011061107973786205,135.63208445235006,26
ASUKEE,n1ccc(cc1)c1ccncc1,Cu,4.78914,3.45844,4.64139,0.8528566637043781,0.5167464114832536,0.03167178472339632,92.80198499309509,61
ASUKEE01,n1ccc(cc1)c1ccncc1,Cu,4.79531,3.45398,4.62079,0.9013557986434214,0.5358851674641149,0.0347388057204645,96.09931388868965,61
ATIJOC,OC(=O)c1ccc(cc1)C(=O)O,La,2.43591,1.57416,2.43591,0.6784994322182192,0.4,0.047014155131615484,53.75722303931471,481
ATIKIX,OC(=O)c1ccc(cc1)C(=O)O,Y,2.28779,1.13671,2.2837,1.0,0.9166666666666666,0.1294303593927654,28.785680184699082,91
AVAQAP,OC(=O)c1ccc(cc1)C(=O)O,Nd,2.40942,1.50209,2.40942,0.7138390925118403,0.421875,0.07750914929664174,46.44303406362986,33
