refcode,linker SMILES,metal,Largest Cavity Diameter,Pore Limiting Diameter,Largest Free Sphere,Gravity,Degree_Centrality,Betweenness_Centrality,Edge_Weight_Sum,Community_ID
ABAVIJ,OC(=O)c1ccncc1,Co,4.43864,2.4964,3.9804,0.43022560711418,0.27205882352941174,0.003355536651315319,159.27123495134646,497
ABAVUV,OC(=O)c1ccncc1,Co,4.9992,4.29904,4.982,0.40703988417653897,0.2514705882352941,0.0030850838288294046,147.29350984410485,497
ABAYIM,OC(=O)c1nccnc1C(=O)O,Ag,1.2109,0.51751,1.2109,0.2041404312008196,0.049107142857142856,4.6298414732111077e-05,9.902081572644732,10
ABAYOS,OC(=O)c1nccnc1C(=O)O,Ag,1.45533,0.64478,1.45533,0.2212634363349457,0.04464285714285714,2.144916262469113e-05,9.085292746587113,10
ABAYOS01,OC(=O)c1nccnc1C(=O)O,Ag,1.43609,0.70443,1.40839,0.20414796841601687,0.049107142857142856,4.6298414732111077e-05,9.903050960649647,10
ABAYOU,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Co,11.27344,4.5108,11.27344,0.24359790898241135,0.35441176470588237,0.014556907929162668,204.07038973621627,497
ABEMIF,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cu,11.25251,6.80253,11.25251,0.6107528840132533,0.4983277591973244,0.0060053792539448685,388.27586631532654,44
ABIWOX,OC(=O)c1cncc(c1)C(=O)O,Co,1.81541,0.7958,1.80785,0.8061876699659449,0.18529411764705883,0.00271169414935895,105.86518646006643,497
ABUFOU,OC(=O)/C=C/c1ccc(cc1)/C=C/C(=O)O,Mn,2.13608,1.65727,2.11833,0.4626458931686001,0.008368200836820083,0.0042272658020410725,3.4133134759638324,6
ACAFAO,[O-][n+]1ccc(cc1)c1ccc(cc1)C(=O)O,Pb,6.22232,5.37253,6.18758,0.20410322343371684,0.18471337579617836,0.0004639181023323508,24.921926669660987,252
ACICOH,OC(=O)c1ccncc1,Ni,5.23439,3.67775,5.17003,0.5233098334535822,0.3455497382198953,0.012381026443053129,56.05528766843505,55
ACOBEC,OC(=O)c1ccc(cc1)C(=O)O,Sc,3.36484,2.64983,3.36484,0.6049376645929889,0.851063829787234,0.003631917385996335,39.293440447000265,36
ACODAA,n1[nH]cc(c1)c1c[nH]nc1,Fe,6.48152,5.94554,6.48152,0.999725845143456,1.0,0.01020408163265306,7.717170224501584,530
ACODIH,OC(=O)c1ccc(cc1)P(=O)(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Zn,6.22954,4.82188,6.21878,0.2543657565411686,0.23008849557522124,0.00045962271656070327,222.8348327510065,2
ACODON,OC(=O)c1ccc(cc1)P(=O)(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Tb,7.12973,4.65534,7.12973,0.23015979606267326,0.2346938775510204,0.000510091912173263,39.32852071322072,291
ACUBOP,OC(=O)c1cccnc1,Cd,2.69745,1.73529,2.68119,0.22718238666800633,0.12862547288776796,0.0032902495071588673,86.2820932916556,27
ACUBOP01,OC(=O)c1cccnc1,Cd,2.57554,1.45861,2.56529,0.1853210511242845,0.10970996216897856,0.002282589701924326,73.5332195911506,27
ACUWON,OC(=O)c1cc(cc(c1)C(=O)O)Cn1ccc(=c2ccn(cc2)Cc2cc(cc(c2)C(=O)O)C(=O)O)cc1,Co,2.6141,1.11559,2.6141,0.4059450760025561,0.03823529411764706,0.00011108688387405863,21.63724097513654,497
ACUXUU,OC(=O)c1ccc(cc1)C(=C(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Ag,8.02271,7.05592,8.02271,0.32721124221187403,0.07589285714285714,0.009473432618972757,14.442610500372398,10
ACUYAB,OC(=O)c1ccc(cc1)C(=C(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Ag,10.0214,8.7083,9.99216,0.3500024994388278,0.08035714285714285,0.013231433019062632,15.260805293569389,10
ADASOP,OC(=O)c1cc(OCc2cc(COc3cc(cc(c3)C(=O)O)C(=O)O)cc(c2)COc2cc(cc(c2)C(=O)O)C(=O)O)cc(c1)C(=O)O,Zn,18.03956,3.78957,14.25925,0.28182052880925174,0.10619469026548672,0.00023158768805855,101.92538670373486,2
