refcode,linker SMILES,metal,Largest Cavity Diameter,Pore Limiting Diameter,Largest Free Sphere,Gravity,Degree_Centrality,Betweenness_Centrality,Edge_Weight_Sum,Community_ID
ABEMIF,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cu,11.25251,6.80253,11.25251,0.5922182802932864,0.48834628190899004,0.00551898498999813,382.77791442353697,40
ACICOH,OC(=O)c1ccncc1,Ni,5.23439,3.67775,5.17003,0.6062945439776034,0.3802083333333333,0.01428966212645856,62.2674144362808,60
ADEGIA,OC(=O)c1ccc(cc1)C(=O)O,Gd,2.88073,1.44486,2.87942,0.8966410819822702,0.44654088050314467,0.04745757061677376,61.25016127284184,97
ADEGIA01,OC(=O)c1ccc(cc1)C(=O)O,Gd,2.88895,1.25148,2.80568,0.7912279035540758,0.42138364779874216,0.03669002622474927,57.85761955177933,97
AFOTOF,OC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)O,Eu,6.60057,5.0347,6.59902,0.49172430018177116,0.3643724696356275,0.014413625792688525,78.7653751478232,106
AFOVAT,OC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)O,La,6.397,4.99848,6.31381,0.45213170987905277,0.2709677419354839,0.022334456893236824,36.07062408737812,297
AFOVOH,OC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)O,Nd,6.65313,4.8196,6.18579,0.4957293124128034,0.2945736434108527,0.04178389369962825,32.67376126927193,122
AFUDIR,OC(=O)c1ccc(cc1)c1ccc(cc1)c1cc(cc(c1)C(=O)O)C(=O)O,Dy,6.0481,3.95219,6.0481,0.8204053010152492,0.3805309734513274,0.023694600521513485,37.02477868573352,101
AGUVOO,n1ncn(c1)n1cnnc1,Cu,5.67981,3.26844,5.66818,1.0,1.0,0.01914474414474415,12.787454474602237,132
AHAKEA,Oc1cc(nc(c1)C(=O)O)C(=O)O,Ce,1.97554,0.99077,1.96307,0.6245436955928114,0.12790697674418605,0.01728828287878116,9.165253204042477,401
AKOXIJ,OC(=O)c1ccncc1,Ni,7.14788,4.61354,6.21478,0.6436293341257409,0.40104166666666663,0.016152732093206706,65.78010863200166,60
AKUHOD03,OC(=O)CC(=O)O,Gd,2.22798,1.03403,2.22798,0.7810322424618887,0.6153846153846154,0.003205128205128205,6.993131066243647,334
ALEJIM,O=C(Nc1cc(cc(c1)C(=O)O)C(=O)O)Nc1cc(NC(=O)Nc2cc(cc(c2)C(=O)O)C(=O)O)cc(c1)NC(=O)Nc1cc(cc(c1)C(=O)O)C(=O)O,Zn,18.20917,5.38393,11.84134,0.6832641647076949,0.10456942003514938,7.682867404229883e-05,100.89359774706625,0
ALEQIT,OC(=O)c1ccc(cc1)C(=O)O,Tb,2.33632,1.40235,2.31142,0.7326759879383401,0.5634517766497461,0.0345229465617063,95.86704349113707,3
ALUJEX,OC(=O)c1ccc(cc1)C(=O)O,La,4.21186,1.415,4.15505,0.5594580996191705,0.3161290322580645,0.046100034376770384,42.116939571574406,297
ALUJOH,OC(=O)c1ccc(cc1)C(=O)O,Nd,4.23007,1.46065,4.09972,0.7632450284419572,0.40310077519379844,0.1071408040896595,44.44955021232189,122
ALUJUN,OC(=O)c1ccc(cc1)C(=O)O,Y,2.72505,1.11645,2.54188,0.8964967866370642,0.8055555555555555,0.10235118381428253,25.099512107016043,146
ALUKIC,OC(=O)c1ccc(cc1)/N=N/c1ccc(cc1)C(=O)O,Ce,6.69309,5.0685,6.69309,0.7596773656756957,0.32558139534883723,0.0020553655508675833,23.90151741500409,401
ALULEZ,OC(=O)c1ccc(cc1)/N=N/c1ccc(cc1)C(=O)O,Ce,18.75081,13.38249,18.51252,0.7229674950917444,0.27906976744186046,0.0014062641546076483,20.529887353491045,401
AMBZAG10,OC(=O)c1ccc(cc1)N,Ag,2.32181,1.18814,2.31351,0.3810610254819138,0.08968609865470852,0.007548063157293981,16.509212759187243,148
AMIKOX,n1ccc(cc1)[C@@H]1[C@@H](c2ccncc2)[C@@H]([C@H]1c1ccncc1)c1ccncc1,Cd,3.47183,2.70035,3.46539,0.7948274478723341,0.04225352112676056,0.0,2.4522671872065995,84
AMIXOK,OC(=O)c1ccc(cc1)C(=O)O,Nd,2.04656,0.8728,2.04656,0.7522332801026339,0.4108527131782946,0.09288108733053071,45.49251642404812,122
AMURUX,OC=O,Mg,4.2686,2.1039,4.2686,0.9189023117001944,0.8333333333333333,0.001707195722793734,69.83988865105584,36
AMURUX10,OC=O,Mg,4.50171,2.09369,4.3131,0.8223819636126581,0.8571428571428571,0.0017279091217706,71.81319345449131,36
APAYUN,OC(=O)c1ccc(cc1)c1ccc(cc1)c1cc(cc(c1)C(=O)O)C(=O)O,La,5.97076,4.10555,5.96499,0.47990063243153536,0.2967741935483871,0.01430011553992314,39.258897575140765,297
APAZIC,OC(=O)c1ccc(cc1)c1ccc(cc1)c1ccc(cc1)c1cc(cc(c1)C(=O)O)C(=O)O,La,7.1095,4.73443,7.1095,0.5218477386489774,0.3225806451612903,0.015010578521006063,42.70547892643551,297
AQAJEI,OC(=O)c1ccc(cc1)n1cnnc1,Zn,6.90366,2.45763,6.89498,0.6710600990469939,0.10896309314586994,6.713257737154438e-05,105.72012392856678,0
AQMAND,OC(=O)CC(=O)O,Nd,2.62643,1.22555,2.62643,0.9592236036288456,0.48148148148148145,0.0024680972049393106,10.804383353137242,200
ASUKEE,n1ccc(cc1)c1ccncc1,Cu,4.78914,3.45844,4.64139,0.779135731755562,0.45045045045045046,0.026409240192330978,85.52413130140954,257
ASUKEE01,n1ccc(cc1)c1ccncc1,Cu,4.79531,3.45398,4.62079,0.8870339786984108,0.5,0.03152843644780085,95.11696079929257,257
ATIBOU02,OC=O,Mn,5.13844,4.03284,5.13064,0.7515363674303,0.898876404494382,0.000807615265692292,159.65789694309552,4
ATIBUA,OC=O,Mn,4.9219,3.79511,4.91181,0.8300071190524811,0.9325842696629213,0.0008856254965789374,165.681065193385,4
ATIJOC,OC(=O)c1ccc(cc1)C(=O)O,La,2.43591,1.57416,2.43591,0.5885949965047093,0.33548387096774196,0.04384649195959284,45.16915898007845,297
ATIKAP,OC(=O)c1ccc(cc1)C(=O)O,Gd,2.27471,1.13195,2.26873,0.8112738080317978,0.4339622641509434,0.03713661344255401,59.759251335945194,97
ATIKIX,OC(=O)c1ccc(cc1)C(=O)O,Y,2.28779,1.13671,2.2837,1.0000000000000002,0.8888888888888888,0.114306015250785,27.94492150984773,146
AVAQAP,OC(=O)c1ccc(cc1)C(=O)O,Nd,2.40942,1.50209,2.40942,0.7022030436555707,0.3875968992248062,0.0840150783015075,42.71700575272312,122
AVAQAP01,OC(=O)c1ccccc1C(=O)O,Nd,2.39408,1.52954,2.39408,0.5595048576554976,0.11627906976744186,0.24404936231528743,12.381739615247755,122
AVESAW,[nH]1cnnc1,Cd,3.16277,1.6353,3.03254,0.9999999999999998,0.7142857142857142,0.011155511155511156,9.973487982288049,156
AVOFUM,OC(=O)c1ccc(cc1)C(=O)O,Ag,1.32025,0.72471,1.32025,0.7001639832148603,0.1390134529147982,0.13003377393322937,26.46708974036289,148
AVUCEA,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Co,6.42752,3.7088,6.42391,0.8450189888993365,0.42330383480825956,0.018628535915411387,243.02328863992645,511
AXINIF,OC(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Co,9.61893,8.65143,9.60699,0.41415835248879196,0.26843657817109146,0.002581093896629881,154.68818192116169,511
AYONOT,OC=O,Cu,3.85407,2.02306,3.68634,0.808943126845159,0.8955223880597015,0.0022943599648216294,59.92317321769678,134
BAKJEE,OC(=O)c1cc(cc(c1)c1ccncc1)C(=O)O,Co,6.3406,4.9542,6.31845,0.417627763648165,0.2448377581120944,0.005366165654265266,141.6267339535512,511
BASHAF,N#CNC#N,Mn,7.27498,4.28782,7.27364,1.0,0.6666666666666666,0.007331583760155188,9.987495178368732,126
BAVYEF,OC(=O)c1ccc(cc1c1cccc(c1)C(=O)O)C(=O)O,Cd,2.40883,1.04926,2.40883,0.6093746679778954,0.07777777777777778,0.0007420394879838189,53.666305574682326,26
BAZJIX,[nH]1nnc(n1)c1ccc2c(c1)ccc(c2)c1[nH]nnn1,Mn,5.59654,3.67721,5.59609,0.6519278938311477,0.025641025641025644,0.00038177405254032163,10.588491225132625,47
BAZVIK,OP(=O)(c1cc(cc(c1)P(=O)(O)O)P(=O)(O)O)O,Ba,1.79116,1.04709,1.78118,0.8257358398079558,0.03409090909090909,0.04493207941483804,2.520299491781355,16
BEDREK,OC(=O)c1cc(cc(c1)c1ccc(cc1)c1n[nH]cc1)C(=O)O,Mn,3.68718,1.34497,3.68718,0.6230529161000875,0.08547008547008547,1.4722815036294942e-05,32.469053431896384,47
BEXSAA,OC(=O)c1cncc(c1)OCc1cc(cc(c1)C(=O)O)C(=O)O,Mn,4.41168,2.71403,4.39703,0.5669899813642056,0.08760683760683761,0.0006050000768693647,33.800648086380846,47
