refcode,linker SMILES,metal,Largest Cavity Diameter,Pore Limiting Diameter,Largest Free Sphere,Gravity,Degree_Centrality,Betweenness_Centrality,Edge_Weight_Sum,Community_ID
ABAVIJ,OC(=O)c1ccncc1,Co,4.43864,2.4964,3.9804,0.41677068177965315,0.26479289940828404,0.0031609528638237793,153.84754084331462,31
ABAVOP,OC(=O)c1ccncc1,Co,3.53566,2.44164,3.51741,0.4186253360384872,0.2662721893491124,0.003161708340437974,154.38787249683236,31
ABAVUV,OC(=O)c1ccncc1,Co,4.9992,4.29904,4.982,0.39719924758174574,0.2544378698224852,0.0027814895383779714,148.0279869271542,31
ABAYIM,OC(=O)c1nccnc1C(=O)O,Ag,1.2109,0.51751,1.2109,0.18427817131738664,0.04484304932735426,1.59352177289397e-05,9.084618414055166,136
ABAYIO,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Mn,11.39487,4.3226,11.39487,0.13310972985727285,0.4294871794871795,0.00953603959738719,172.15297308500692,6
ABAYOS,OC(=O)c1nccnc1C(=O)O,Ag,1.45533,0.64478,1.45533,0.16152313755486242,0.04484304932735426,1.949172352759797e-05,8.903295294323078,136
ABAYOS01,OC(=O)c1nccnc1C(=O)O,Ag,1.43609,0.70443,1.40839,0.20396636762287387,0.04932735426008968,2.3531637881413664e-05,9.903050960649647,136
ABAYOU,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Co,11.27344,4.5108,11.27344,0.7306907221288246,0.3624260355029586,0.013749446481348545,208.16174860687752,31
ABEMIF,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cu,11.25251,6.80253,11.25251,0.5921970914542021,0.4872646733111849,0.005505013192161688,382.77791442353697,21
ABIWOX,OC(=O)c1cncc(c1)C(=O)O,Co,1.81541,0.7958,1.80785,0.27545945288661744,0.18195266272189348,0.0015329249603506653,103.41639055166131,31
ABUFOU,OC(=O)/C=C/c1ccc(cc1)/C=C/C(=O)O,Mn,2.13608,1.65727,2.11833,0.10047197158088786,0.008547008547008548,0.004320574215162601,3.413313475963832,6
