source,target,weight
DOTSOV40,DOTSOV01,0.999999947791732
DOTSOV40,DOTSOV36,0.9999999407964122
DOTSOV40,DOTSOV27,0.9999999297849164
DOTSOV40,DOTSOV25,0.9999999137859376
DOTSOV40,DOTSOV30,0.9999999012722316
DOTSOV40,DOTSOV24,0.999999862831841
DOTSOV40,DOTSOV41,0.99999982538514
DOTSOV40,DOTSOV05,0.9999997802092688
DOTSOV40,DOTSOV22,0.999999774731082
DOTSOV40,DOTSOV06,0.9999997636372264
DOTSOV40,DOTSOV12,0.999999615724044
DOTSOV40,DOTSOV,0.999999604125307
DOTSOV40,DOTSOV14,0.9999995831040168
DOTSOV40,DOTSOV15,0.9999995735998568
DOTSOV40,DOTSOV13,0.9999995324476052
DOTSOV40,XAMDUM05,0.9999677688090852
DOTSOV40,XAMDUM03,0.9999563564775376
DOTSOV40,LUDLIH,0.999947732815877
DOTSOV40,UXISUR,0.9999369602454362
DOTSOV40,YOZMEH,0.9999369363951438
DOTSOV40,XAMDUM06,0.9999295915556056
DOTSOV40,YOZNIM,0.999923707761043
EXUSUN,EXUTAU,0.9999995081653432
EXUSUN,EDEPAG,0.9999965314223828
EBEWIT,DIGPER,0.999999991880526
EBEWIT,EBEXAM,0.9999995741242028
EBEWIT,EBEXIU02,0.9999911621767104
EBEWIT,EBEWOZ01,0.9999885654465024
OVIHOR01,PUQYAC,0.9999999323070125
OVIHOR01,KAHMOW,0.9999998251092954
OVIHOR01,XEGWUE,0.9999998052453472
OVIHOR01,YAPXIX,0.9999996563105572
POFFAT,NELCEN,0.9999254271983108
WOSZEL,VOLQOD,0.9999991761069952
PERQUB,FUTZOL,0.9999981016324236
PERQUB,MIQLEE,0.999983923100656
OHOMIH,QIZLOC,0.9999909217171168
KIKRAA,FUFVEJ,0.999988121339664
KIKRAA,LIRVAK,0.9999810106401896
CEYPUT01,VEDFOB,0.9999279479036854
JOQQAJ,VEGMIE01,0.9999791883744964
AMURUX08,LICSEW,0.9999339906181768
XAMDUM07,YOZNIM,0.9999998721827268
XAMDUM07,XAMDUM06,0.9999995336617736
XAMDUM07,YOZMOR,0.9999987550680192
XAMDUM07,YOZMEH,0.9999987170731022
XAMDUM07,UXISUR,0.9999987136869756
XAMDUM07,LUDLIH,0.9999939576228698
XAMDUM07,XAMDUM03,0.9999939109888972
XAMDUM07,XAMDUM05,0.9999884476840092
XAMDUM07,XAMDUM02,0.9999710755292348
XAMDUM07,DOTSOV12,0.9999285157028424
XAMDUM07,DOTSOV,0.9999268780100832
XAMDUM07,DOTSOV06,0.9999262342667474
XAMDUM07,DOTSOV05,0.9999258567213694
XAMDUM07,DOTSOV23,0.999925450504842
XAMDUM07,DOTSOV24,0.999924122537862
XAMDUM07,DOTSOV32,0.9999232240178162
XAMDUM07,DOTSOV30,0.9999231155061544
XAMDUM07,DOTSOV25,0.9999228820284568
XAMDUM07,DOTSOV36,0.999921815357429
XAMDUM07,DOTSOV01,0.9999217280545888
XAMDUM07,DOTSOV41,0.9999129248338646
MOXDIN01,MOXDIN,0.9999998639528048
DOTSOV32,DOTSOV25,0.999999999066893
DOTSOV32,DOTSOV30,0.9999999938003374
DOTSOV32,DOTSOV01,0.9999999922666564
DOTSOV32,DOTSOV24,0.9999999912721798
DOTSOV32,DOTSOV27,0.9999999905223148
DOTSOV32,DOTSOV36,0.9999999873040456
DOTSOV32,DOTSOV23,0.9999999776164548
DOTSOV32,DOTSOV04,0.9999999754669732
DOTSOV32,DOTSOV05,0.999999971054956
DOTSOV32,DOTSOV06,0.9999999692214788
DOTSOV32,DOTSOV20,0.9999999665631012
DOTSOV32,DOTSOV12,0.999999904753407
DOTSOV32,DOTSOV14,0.9999998882094916
DOTSOV32,DOTSOV15,0.9999998803335908
DOTSOV32,DOTSOV13,0.9999998584936948
DOTSOV32,DOTSOV,0.9999998409227486
DOTSOV32,DOTSOV41,0.999999575322634
DOTSOV32,XAMDUM05,0.9999712101628462
DOTSOV32,XAMDUM03,0.9999603760387048
DOTSOV32,XAMDUM02,0.9999540649987811
DOTSOV32,LUDLIH,0.9999520671057368
DOTSOV32,UXISUR,0.9999418105855408
DOTSOV32,YOZMEH,0.9999417876630704
DOTSOV32,XAMDUM06,0.9999347230824878
DOTSOV32,YOZNIM,0.9999290543165318
RUBTAK05,SURKUN01,0.9999999999200232
RUBTAK05,RUBTAK07,0.9999999982117412
RUBTAK05,SURLEY,0.9999999919316056
RUBTAK05,RUBTAK03,0.9999999905444866
RUBTAK05,RUBTAK09,0.9999999901248916
RUBTAK05,UFOSOA,0.9999999774996936
RUBTAK05,SURHEU03,0.9999999567353188
RUBTAK05,RUBTAK06,0.9999997967338096
RUBTAK05,RUBTAK02,0.999994012618634
RUBTAK05,BESKUI,0.9999913994720822
RUBTAK05,SURKAT,0.9999902798781278
RUBTAK05,SURKEX,0.9999898541707316
RUBTAK05,EBOTIB,0.9999871126483912
OQIZUL,YOZNUY,0.9999999656760196
XAMDUM06,YOZNIM,0.9999998682049756
XAMDUM06,YOZMEH,0.9999997977024718
XAMDUM06,UXISUR,0.999999796355534
XAMDUM06,XAMDUM03,0.9999968146724836
XAMDUM06,XAMDUM05,0.9999926195380896
XAMDUM06,XAMDUM02,0.9999751917305798
XAMDUM06,DOTSOV13,0.9999405419175856
XAMDUM06,DOTSOV14,0.999939994711514
XAMDUM06,DOTSOV,0.9999380739827936
XAMDUM06,DOTSOV06,0.999937495933354
XAMDUM06,DOTSOV20,0.9999373749968326
XAMDUM06,DOTSOV22,0.9999372430663764
XAMDUM06,DOTSOV04,0.9999369053919424
XAMDUM06,DOTSOV23,0.9999367757329592
XAMDUM06,DOTSOV24,0.9999355523118344
XAMDUM06,DOTSOV25,0.9999344072432176
XAMDUM06,DOTSOV36,0.9999334246161702
XAMDUM06,DOTSOV01,0.9999333426622352
XAMDUM06,DOTSOV41,0.9999251873671674
KOZNEU,BADZAK,0.999996884616135
YOZNIM,YOZMEH,0.9999993563616264
YOZNIM,UXISUR,0.9999993541330884
YOZNIM,YOZMOR,0.9999981070874876
YOZNIM,LUDLIH,0.9999955022044617
YOZNIM,XAMDUM03,0.9999954592237384
YOZNIM,XAMDUM05,0.9999906511155204
YOZNIM,XAMDUM02,0.9999741856839928
YOZNIM,DOTSOV13,0.9999351082384044
YOZNIM,DOTSOV15,0.9999346081335424
YOZNIM,DOTSOV12,0.99993414302117
YOZNIM,DOTSOV,0.9999326342372452
YOZNIM,DOTSOV06,0.9999319522659325
YOZNIM,DOTSOV20,0.9999318018256328
YOZNIM,DOTSOV22,0.999931664159299
YOZNIM,DOTSOV05,0.9999315668225908
YOZNIM,DOTSOV04,0.9999313118308968
YOZNIM,DOTSOV23,0.9999311765632594
YOZNIM,DOTSOV30,0.9999289324227268
YOZNIM,DOTSOV25,0.9999287307613964
YOZNIM,DOTSOV27,0.9999280699572648
YOZNIM,DOTSOV36,0.9999276822059072
YOZNIM,DOTSOV01,0.9999276211311277
DOTSOV,DOTSOV06,0.999999902858074
DOTSOV,DOTSOV12,0.9999998976571376
DOTSOV,DOTSOV14,0.9999998926139412
DOTSOV,DOTSOV25,0.9999998472581624
DOTSOV,DOTSOV20,0.9999998286708696
DOTSOV,DOTSOV22,0.999999827656808
DOTSOV,DOTSOV05,0.9999998268488044
DOTSOV,DOTSOV04,0.9999998244340832
DOTSOV,DOTSOV23,0.999999822985826
DOTSOV,DOTSOV15,0.9999998184862704
DOTSOV,DOTSOV13,0.999999810370788
DOTSOV,DOTSOV24,0.9999998027410566
DOTSOV,DOTSOV30,0.99999977968966
DOTSOV,DOTSOV27,0.9999997538709446
DOTSOV,DOTSOV36,0.9999997402871248
DOTSOV,DOTSOV41,0.9999993897971496
DOTSOV,XAMDUM05,0.9999734488208696
DOTSOV,XAMDUM03,0.9999629504252806
DOTSOV,XAMDUM02,0.9999590149173264
DOTSOV,UXISUR,0.9999449622463648
DOTSOV,YOZMEH,0.9999449395637242
DOTSOV05,DOTSOV22,0.9999999999653564
DOTSOV05,DOTSOV20,0.9999999997978548
DOTSOV05,DOTSOV04,0.9999999997628496
DOTSOV05,DOTSOV24,0.9999999899748512
DOTSOV05,DOTSOV06,0.999999989056271
DOTSOV05,DOTSOV30,0.9999999751168844
DOTSOV05,DOTSOV15,0.9999999654281866
DOTSOV05,DOTSOV25,0.9999999606005304
DOTSOV05,DOTSOV27,0.999999956423196
DOTSOV05,DOTSOV36,0.9999999463713766
DOTSOV05,DOTSOV01,0.9999999340249364
DOTSOV05,XAMDUM05,0.9999727964798876
DOTSOV05,XAMDUM02,0.9999550243385388
DOTSOV05,LUDLIH,0.9999538741490726
DOTSOV05,UXISUR,0.9999441009009106
DOTSOV05,YOZMEH,0.9999440785292044
DOTSOV22,DOTSOV20,0.9999999999305796
DOTSOV22,DOTSOV04,0.999999999546924
DOTSOV22,DOTSOV23,0.9999999991330816
DOTSOV22,DOTSOV24,0.9999999887615546
DOTSOV22,DOTSOV30,0.9999999732253186
DOTSOV22,DOTSOV12,0.9999999668406294
DOTSOV22,DOTSOV25,0.9999999585657956
DOTSOV22,DOTSOV14,0.9999999583711744
DOTSOV22,DOTSOV13,0.9999999554644166
DOTSOV22,DOTSOV27,0.9999999539311945
DOTSOV22,DOTSOV36,0.9999999436106408
DOTSOV22,DOTSOV01,0.999999931219496
DOTSOV22,DOTSOV41,0.999999316633439
DOTSOV22,XAMDUM05,0.9999728578312364
DOTSOV22,XAMDUM03,0.9999623329287368
DOTSOV22,XAMDUM02,0.9999550862188762
DOTSOV22,LUDLIH,0.9999539522836384
DADVAG02,DADVAG06,0.9999871202758118
YOZMEH,UXISUR,0.9999999999973636
YOZMEH,YOZMOR,0.9999952965971216
YOZMEH,XAMDUM05,0.999994858098708
YOZMEH,DOTSOV13,0.999947275577194
YOZMEH,DOTSOV14,0.9999467593705388
YOZMEH,DOTSOV12,0.9999463824194484
YOZMEH,DOTSOV06,0.9999444041947376
YOZMEH,DOTSOV20,0.9999442909556082
YOZMEH,DOTSOV04,0.9999438479867502
YOZMEH,DOTSOV23,0.9999437256644796
YOZMEH,DOTSOV24,0.99994257110353
YOZMEH,DOTSOV30,0.9999416945610452
YOZMEH,DOTSOV25,0.9999414890932844
YOZMEH,DOTSOV36,0.9999405616265412
YOZMEH,DOTSOV01,0.9999404833918736
YOZMEH,DOTSOV41,0.9999327554533572
PADKIP10,PADKIP01,0.9999998148919896
PADKIP10,QAHPEX05,0.9999994498560952
PADKIP10,PADKIP32,0.999998232311868
PADKIP10,TAZBUT01,0.9999949428932756
PADKIP10,NURFOX01,0.9999846506626788
PADKIP10,SIWPUL01,0.9999764397520152
PADKIP10,PADKIP04,0.9999745065366924
PADKIP10,NURHAL,0.9999732862128357
PADKIP10,IJOMOJ01,0.9999520704109072
NANYUX03,FUVBAB,0.999934674189486
XEFGUN,XEFGUN01,0.9999955848354848
HIFTOG03,VAZTOG,0.9999999942303812
HIFTOG03,EDUSIF,0.9999997980931352
HIFTOG03,MIBQAR19,0.9999990091933204
HIFTOG03,VUSKEA,0.9999981627060528
LIJPAX02,LIJPAX,0.9999922789425412
LIJPAX02,PIHJOH02,0.9999676404057594
SURLEY,RUBTAK03,0.999999999945007
SURLEY,UFOSOA,0.99999999637869
SURLEY,SURKUN01,0.9999999902452396
SURLEY,SURHEU03,0.9999999860339482
SURLEY,RUBTAK07,0.9999999825464352
SURLEY,RUBTAK09,0.9999999642041898
SURLEY,RUBTAK04,0.9999999635077887
SURLEY,RUBTAK02,0.999994444127628
SURLEY,BESKUI,0.9999919182436584
SURLEY,SURKAT,0.9999908290764852
SURLEY,SURKEX,0.9999904162163766
SURLEY,KINGUM,0.9999821314971492
NIWZIE07,HIBGEF,0.9999683064179694
CUFDOX,CUFFIT,0.9999998112704124
CUFDOX,CUFFEP,0.9999997509467868
MITTAL,QISNIR,0.9999995089530406
