source,target,weight
DOTSOV28,DOTSOV33,0.9999999937250724
DOTSOV28,DOTSOV35,0.9999999934140332
DOTSOV28,DOTSOV01,0.9999999885436396
DOTSOV28,DOTSOV38,0.9999999870669376
DOTSOV28,DOTSOV26,0.9999999822078198
DOTSOV28,DOTSOV29,0.999999977301714
DOTSOV28,DOTSOV24,0.9999999719291064
DOTSOV28,DOTSOV37,0.9999999676023285
DOTSOV11,DOTSOV08,0.9999999967546486
DOTSOV11,DOTSOV12,0.9999999863055168
DOTSOV11,DOTSOV18,0.9999999786336136
DOTSOV11,DOTSOV19,0.9999999718940928
DOTSOV11,DOTSOV17,0.999999969055116
DOTSOV38,DOTSOV01,0.9999999968654444
DOTSOV38,DOTSOV35,0.99999999628109
DOTSOV38,DOTSOV30,0.99999999312838
DOTSOV38,DOTSOV33,0.9999999910080932
DOTSOV38,DOTSOV29,0.999999989256831
DOTSOV38,DOTSOV21,0.9999999871463082
DOTSOV38,DOTSOV24,0.999999986674566
DOTSOV38,DOTSOV03,0.9999999831386772
DOTSOV38,DOTSOV05,0.9999999596356228
DOTSOV38,DOTSOV22,0.9999999574249948
DOTSOV38,DOTSOV43,0.9999999572788696
DOTSOV19,DOTSOV22,0.9999999983654608
DOTSOV19,DOTSOV05,0.9999999978548916
DOTSOV19,DOTSOV17,0.9999999889909434
DOTSOV19,DOTSOV43,0.9999999889026936
DOTSOV19,DOTSOV08,0.9999999877498972
DOTSOV19,DOTSOV18,0.9999999856166032
DOTSOV19,DOTSOV03,0.9999999835495386
DOTSOV19,DOTSOV21,0.9999999799296057
DOTSOV19,DOTSOV24,0.999999978555043
DOTSOV19,DOTSOV12,0.9999999774038418
DOTSOV19,DOTSOV29,0.9999999733248888
DOTSOV19,DOTSOV30,0.9999999583598668
DOTSOV26,DOTSOV30,0.9999999942265568
DOTSOV26,DOTSOV01,0.999999993275018
DOTSOV26,DOTSOV29,0.9999999925619774
DOTSOV26,DOTSOV21,0.9999999925496988
DOTSOV26,DOTSOV35,0.9999999922368508
DOTSOV26,DOTSOV24,0.9999999908946364
DOTSOV26,DOTSOV03,0.9999999894350337
DOTSOV26,DOTSOV33,0.9999999851297154
DOTSOV26,DOTSOV43,0.9999999675560124
DOTSOV26,DOTSOV22,0.999999967389864
DOTSOV17,DOTSOV18,0.9999999985076448
DOTSOV17,DOTSOV12,0.9999999926029648
DOTSOV17,DOTSOV22,0.9999999853820792
DOTSOV17,DOTSOV05,0.9999999845810476
DOTSOV17,DOTSOV03,0.9999999835833548
DOTSOV17,DOTSOV08,0.9999999821308468
DOTSOV17,DOTSOV21,0.9999999791630376
DOTSOV17,DOTSOV24,0.9999999604027492
DOTSOV37,DOTSOV39,0.9999999846634474
DOTSOV37,DOTSOV33,0.9999999775563944
DOTSOV37,DOTSOV35,0.9999999662709528
DOTSOV37,DOTSOV01,0.9999999617831442
DOTSOV29,DOTSOV30,0.9999999983407376
DOTSOV29,DOTSOV03,0.9999999900385343
DOTSOV29,DOTSOV05,0.9999999863086912
DOTSOV29,DOTSOV22,0.999999984896638
DOTSOV29,DOTSOV35,0.9999999772286364
DOTSOV29,DOTSOV01,0.9999999754875644
DOTSOV29,DOTSOV33,0.9999999673422044
DOTSOV30,DOTSOV24,0.9999999966801396
DOTSOV30,DOTSOV21,0.9999999864360232
DOTSOV30,DOTSOV35,0.99999998606832
DOTSOV30,DOTSOV01,0.9999999834768684
DOTSOV30,DOTSOV03,0.9999999833313598
DOTSOV30,DOTSOV33,0.9999999789389796
DOTSOV30,DOTSOV05,0.9999999751168844
DOTSOV30,DOTSOV22,0.9999999732253186
DOTSOV30,DOTSOV43,0.9999999578859486
DOTSOV01,DOTSOV35,0.999999999320153
DOTSOV01,DOTSOV33,0.9999999974739002
DOTSOV01,DOTSOV21,0.9999999725496932
DOTSOV01,DOTSOV24,0.9999999711970602
DOTSOV18,DOTSOV12,0.9999999977556092
DOTSOV18,DOTSOV43,0.999999992061658
DOTSOV18,DOTSOV08,0.9999999873078824
DOTSOV18,DOTSOV05,0.9999999776282936
DOTSOV18,DOTSOV03,0.9999999723626958
DOTSOV18,DOTSOV21,0.9999999666693252
XAMDUM01,RILFEA,0.9999999906918924
EBEWIT,DIGPER,0.999999991880526
DOTSOV35,DOTSOV24,0.9999999725870788
DOTSOV35,DOTSOV21,0.999999969599696
DOTSOV35,DOTSOV03,0.9999999635824244
DOTSOV05,DOTSOV22,0.9999999999653564
DOTSOV05,DOTSOV03,0.9999999908050136
DOTSOV05,DOTSOV24,0.9999999899748512
DOTSOV05,DOTSOV43,0.9999999891675266
DOTSOV05,DOTSOV21,0.9999999887113622
DOTSOV05,DOTSOV08,0.9999999753524188
DOTSOV05,DOTSOV12,0.9999999650271578
DOTSOV03,DOTSOV21,0.9999999997285054
DOTSOV03,DOTSOV43,0.9999999937452642
DOTSOV03,DOTSOV24,0.9999999918411332
DOTSOV03,DOTSOV22,0.9999999901229646
SURKUN01,SURLEY,0.9999999902452396
SURKUN01,SURHEU02,0.9999999872962302
SURKUN01,UFOSOA,0.9999999747372444
DOTSOV12,DOTSOV08,0.9999999895820688
DOTSOV12,DOTSOV22,0.9999999668406294
SURLEY,SURHEU02,0.9999999998055408
SURLEY,UFOSOA,0.99999999637869
DOTSOV24,DOTSOV21,0.9999999930470412
DOTSOV24,DOTSOV22,0.9999999887615546
DOTSOV24,DOTSOV43,0.9999999750951836
DOTSOV33,DOTSOV21,0.999999956652944
SURHEU02,UFOSOA,0.9999999978625488
SURHEU02,SURHEU03,0.9999999891354256
SURHEU03,UFOSOA,0.999999996635914
DOTSOV22,DOTSOV43,0.9999999893744818
DOTSOV22,DOTSOV21,0.9999999878353498
DOTSOV22,DOTSOV08,0.9999999771658852
DOTSOV43,DOTSOV21,0.9999999909880244
DOTSOV43,DOTSOV08,0.9999999708713452
EXEQAA,EXEQII,0.9999999583427712
XUJPOI,VEMSUC01,0.9999999633122576
