refcode,linker SMILES,metal,Largest Cavity Diameter,Pore Limiting Diameter,Largest Free Sphere,Gravity,Degree_Centrality,Betweenness_Centrality,Edge_Weight_Sum,Community_ID
ABAVIJ,OC(=O)c1ccncc1,Co,4.43864,2.4964,3.9804,0.40914963070958044,0.26479289940828404,0.002471160427861246,154.42969180456566,14
ABAVOP,OC(=O)c1ccncc1,Co,3.53566,2.44164,3.51741,0.4121265863734878,0.26331360946745563,0.002863963970108367,153.83086507857755,14
ABAVUV,OC(=O)c1ccncc1,Co,4.9992,4.29904,4.982,0.3848702914223022,0.2440828402366864,0.002938653317747075,141.9473389950852,14
ABEMIF,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cu,11.25251,6.80253,11.25251,0.5901921185401628,0.4960893854748603,0.005528040352039896,386.1450483250323,69
ABIWOX,OC(=O)c1cncc(c1)C(=O)O,Co,1.81541,0.7958,1.80785,0.3014818933697436,0.1952662721893491,0.002027308134289995,111.165552545462,14
ACICOH,OC(=O)c1ccncc1,Ni,5.23439,3.67775,5.17003,0.6039238527645276,0.39473684210526316,0.016221461276168195,64.02347672313005,45
ACUWON,OC(=O)c1cc(cc(c1)C(=O)O)Cn1ccc(=c2ccn(cc2)Cc2cc(cc(c2)C(=O)O)C(=O)O)cc1,Co,2.6141,1.11559,2.6141,0.40536021612261774,0.04142011834319526,0.0001373804005113634,23.30106276583145,14
ACUXUU,OC(=O)c1ccc(cc1)C(=C(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Ag,8.02271,7.05592,8.02271,0.3443175874124834,0.08444444444444445,0.009424689638174097,16.08682751572277,550
ACUYAB,OC(=O)c1ccc(cc1)C(=C(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Ag,10.0214,8.7083,9.99216,0.32326857536425524,0.08,0.0062916855043922805,15.268492745128782,550
ADEGIA,OC(=O)c1ccc(cc1)C(=O)O,Gd,2.88073,1.44486,2.87942,0.7840565084267119,0.4339622641509434,0.04005377829551102,59.33746710525962,101
ADEGIA01,OC(=O)c1ccc(cc1)C(=O)O,Gd,2.88895,1.25148,2.80568,0.7851442761068395,0.42138364779874216,0.042915879669863544,57.623566058612475,101
ADOGEH,OC(=O)c1c(N)c(C(=O)O)c(c(c1N)C(=O)O)N,Cu,11.03247,5.06101,11.02439,0.9895765931238867,0.1764705882352941,0.0,2.4772091276853154,114
ADONEP,OC(=O)c1cncc(c1)C(=O)O,Cu,9.30228,4.89261,8.39094,0.29755781937823683,0.25698324022346364,0.00185042008045332,195.00524192327566,69
ADUVAZ,OC(=O)c1[nH]c(c2cc(cc(c2)C(=O)O)C(=O)O)c([nH]c1c1cc(cc(c1)C(=O)O)C(=O)O)C(=O)O,Zn,6.37027,3.32206,6.21661,0.5777588799975246,0.10695187165775401,9.8361470024406e-06,101.18449222589516,437
AFOTOF,OC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)O,Eu,6.60057,5.0347,6.59902,0.40651588211043926,0.3441295546558705,0.007372373292679462,74.32587303676678,72
AFOVAT,OC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)O,La,6.397,4.99848,6.31381,0.8403375293928697,0.2903225806451613,0.2609751940318986,38.828062084010554,40
AFOVIB,OC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)O,Gd,6.59796,4.92425,6.53518,0.5326961757815427,0.3207547169811321,0.021890293609887895,44.292843498331294,101
AFOVOH,OC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)O,Nd,6.65313,4.8196,6.18579,0.45714040023656377,0.2945736434108527,0.040576652252814614,32.68789877008655,91
AFUDOX,OC(=O)c1ccc(cc1)c1ccc(cc1)c1cc(cc(c1)C(=O)O)C(=O)O,Ho,5.66244,3.60459,5.66244,0.4253966844236411,0.4,0.011086229908445065,15.58270786754721,87
AHAKEA,Oc1cc(nc(c1)C(=O)O)C(=O)O,Ce,1.97554,0.99077,1.96307,0.708541598123968,0.12941176470588234,0.022107585052166465,9.074796619649824,3
AHEMEG,OC(=O)c1ccncc1,Cu,2.35225,1.41779,2.35225,0.29246579480975754,0.24804469273743016,0.002833085848257527,188.21930048092474,69
AHETAK,OC(=O)c1ccncc1,Co,9.74824,6.48486,9.74824,0.4052776492030534,0.257396449704142,0.003070995959141531,149.26450699529514,14
AJABOD,CCc1[nH]nc(n1)CC,Cu,7.18168,1.54402,6.72497,0.5760997474394036,0.5128205128205128,0.007834911487566881,19.08780854392042,469
AJIQIU,OC(=O)c1ccc(cc1)NNc1ccc(cc1)C(=O)O,Cd,1.69473,1.13596,1.66659,0.3267283261457853,0.19607843137254902,0.003297378112148755,132.60014837922597,10
AKOXIJ,OC(=O)c1ccncc1,Ni,7.14788,4.61354,6.21478,0.6079304832854147,0.39999999999999997,0.015302138118610337,64.76563395651763,45
ALEQIT,OC(=O)c1ccc(cc1)C(=O)O,Tb,2.33632,1.40235,2.31142,0.746389691523451,0.5939086294416244,0.0347933597774481,101.38941541203876,41
ALUJEX,OC(=O)c1ccc(cc1)C(=O)O,La,4.21186,1.415,4.15505,0.704324849672986,0.3935483870967742,0.0680654947143903,52.53260939950891,40
ALUJIB,OC(=O)c1ccc(cc1)C(=O)O,Ce,4.19509,1.36623,4.19487,0.4548959203655697,0.5411764705882353,0.05769787148300909,39.953837719519214,3
ALUJOH,OC(=O)c1ccc(cc1)C(=O)O,Nd,4.23007,1.46065,4.09972,0.6990995815721799,0.4496124031007752,0.06005717177942088,49.65420317081953,91
ALUJUN,OC(=O)c1ccc(cc1)C(=O)O,Y,2.72505,1.11645,2.54188,0.8485407337604565,0.7777777777777777,0.08726750929480537,24.525934617199958,93
ALUKIC,OC(=O)c1ccc(cc1)/N=N/c1ccc(cc1)C(=O)O,Ce,6.69309,5.0685,6.69309,0.6794534653517672,0.3176470588235294,0.0014721387112512987,23.084518030936774,3
ALULEZ,OC(=O)c1ccc(cc1)/N=N/c1ccc(cc1)C(=O)O,Ce,18.75081,13.38249,18.51252,0.653729344360083,0.2823529411764706,0.0015217856417561327,20.48980055127989,3
AMBZAG10,OC(=O)c1ccc(cc1)N,Ag,2.32181,1.18814,2.31351,0.2832218449988665,0.07111111111111111,0.006020119857853964,13.23743122193952,550
AMIWOJ,OC(=O)c1cc(C(=O)O)c(cc1C(=O)O)C(=O)O,Gd,3.40106,1.33617,3.3817,0.41592540033969566,0.18238993710691825,0.03198674467372528,25.11901936384903,101
AMIXAW,OC(=O)c1cc(C(=O)O)c(cc1C(=O)O)C(=O)O,Dy,2.75416,1.54727,2.73046,0.42078601863565346,0.12389380530973451,0.10705308787426315,11.731338716673505,20
AMIXOK,OC(=O)c1ccc(cc1)C(=O)O,Nd,2.04656,0.8728,2.04656,0.7287110033850216,0.4263565891472868,0.09706592973808004,47.11314846540011,91
AMIXUQ,OC(=O)c1ccc(cc1)C(=O)O,Yb,1.94185,0.80815,1.92529,0.6126019620968046,0.7272727272727273,0.03473845053691946,28.50735310958565,343
AMOBEL02,OC=O,Zn,4.47286,1.9558,3.8007,0.9138117372580745,0.8676470588235294,0.0019132583280085204,58.83752929476372,57
AMOMUM,OC=O,Fe,4.48601,1.88776,4.47037,0.8997638015196576,0.8470588235294118,0.001504766172656052,71.78328865227714,11
ANEQAM,O=N(=O)c1cc(ccc1c1ccc(cc1N(=O)=O)C(=O)O)C(=O)O,Cd,2.72899,1.08833,2.65881,0.3501178183610338,0.03799019607843137,0.00024312868845870571,25.39673373600375,10
ANUGEW,OC(=O)c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Cu,14.44193,10.20513,14.44193,0.3706291800949095,0.31284916201117313,0.0036916889026859193,239.10074462678892,69
ANUGIA,OC(=O)c1cc(cc(c1)C(=O)O)c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Cu,13.85265,5.24426,13.85265,0.40512743223830394,0.33631284916201115,0.0052341228010132634,257.443005872533,69
ANUGOG,OC(=O)c1cc(cc(c1)C(=O)O)c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Cu,11.37659,5.65459,11.37658,0.43179839247198704,0.35642458100558655,0.005998336935702651,273.01329092582324,69
APAYIB,OC(=O)c1ccc(cc1)c1ccc(cc1)c1cc(cc(c1)C(=O)O)C(=O)O,Eu,5.82803,4.21212,5.82803,0.40883969473565146,0.35627530364372473,0.0058302244397472084,76.30702772754,72
APAYOH,OC(=O)c1ccc(cc1)c1ccc(cc1)c1cc(cc(c1)C(=O)O)C(=O)O,Tb,5.99371,4.14872,5.99371,0.4138275298634564,0.3908629441624365,0.005016191564591721,66.51286283967676,41
