refcode,linker SMILES,metal,Largest Cavity Diameter,Pore Limiting Diameter,Largest Free Sphere,Gravity,Degree_Centrality,Betweenness_Centrality,Edge_Weight_Sum,Community_ID
ABAVIJ,OC(=O)c1ccncc1,Co,4.43864,2.4964,3.9804,0.4238827461947824,0.26253687315634217,0.0030220756587514275,153.00525883692376,327
ABAVOP,OC(=O)c1ccncc1,Co,3.53566,2.44164,3.51741,0.10431240827030766,0.2640117994100295,0.003323189786094864,153.69157317129785,327
ABAVUV,OC(=O)c1ccncc1,Co,4.9992,4.29904,4.982,0.40059085014150286,0.25073746312684364,0.003022792651624493,145.90380408336208,327
ABAYIM,OC(=O)c1nccnc1C(=O)O,Ag,1.2109,0.51751,1.2109,0.15360628258129144,0.04054054054054054,1.1062228256798391e-05,8.084829822761929,103
ABAYIO,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Mn,11.39487,4.3226,11.39487,0.08659710688756861,0.4255765199161426,0.008624400575837566,173.69703842688017,4
ABAYOS,OC(=O)c1nccnc1C(=O)O,Ag,1.45533,0.64478,1.45533,0.03727376681109441,0.04504504504504504,2.0121060845042745e-05,8.903363114475772,103
ABAYOS01,OC(=O)c1nccnc1C(=O)O,Ag,1.43609,0.70443,1.40839,0.1522711539847189,0.04054054054054054,9.929874183267847e-06,7.903498052016096,103
ABAYOU,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Co,11.27344,4.5108,11.27344,0.25645084133240054,0.36283185840707965,0.013666737833325882,209.18526597651407,327
ABEMIF,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cu,11.25251,6.80253,11.25251,0.5932718398963788,0.49154453213077787,0.0053809848265414535,379.02387393889165,16
ABIWOX,OC(=O)c1cncc(c1)C(=O)O,Co,1.81541,0.7958,1.80785,0.15154527199167303,0.19469026548672566,0.003071543826287677,111.17431944748868,327
ABUFOU,OC(=O)/C=C/c1ccc(cc1)/C=C/C(=O)O,Mn,2.13608,1.65727,2.11833,0.0025896174290807195,0.008385744234800839,0.00424239015742034,3.413313475963832,4
ABUFUA,OC(=O)/C=C/c1ccc(cc1)/C=C/C(=O)O,Fe,2.05942,1.64222,2.05073,0.0,1.0,0.0,0.8171449995284192,826
ABUWOJ,OC(=O)c1ccc(cc1)C(=O)O,Zn,3.23457,1.404,3.20514,0.05790049191421391,0.5213143872113677,0.002917127269870395,513.5476077241569,10
ACAFAO,[O-][n+]1ccc(cc1)c1ccc(cc1)C(=O)O,Pb,6.22232,5.37253,6.18758,0.2065967715270729,0.18471337579617836,0.00034790771002064,25.037625954353565,8
ACAJOG,OC(=O)c1cc(F)cnc1,Cu,3.3423,1.69329,3.34162,0.13157653661935947,0.1161217587373168,0.00021276765094136303,84.51009294694708,16
ACAKEX,OC(=O)c1cc(Cl)cnc1,Cu,2.82904,1.09185,2.4209,0.11952251019567509,0.10597519729425028,0.00010628928489932199,77.07928790477875,16
ACAKUM,OC(=O)c1cc(cc(c1)c1nnn(c1)c1cc(cc(c1)C(=O)O)C(=O)O)C(=O)O,La,3.48305,1.40429,3.43219,0.009762152968378747,0.012903225806451613,0.0,1.6136537681420573,262
ACALAT,OC(=O)c1cc(cc(c1)c1nnn(c1)c1cc(cc(c1)C(=O)O)C(=O)O)C(=O)O,Eu,3.17027,1.00034,3.16396,0.025634005244777262,0.024390243902439025,0.0005230887874809614,5.016658917452331,12
ACALEX,OC(=O)c1cc(cc(c1)c1nnn(c1)c1cc(cc(c1)C(=O)O)C(=O)O)C(=O)O,Tb,3.7435,1.18908,3.7435,0.04132248622953221,0.046153846153846156,2.706266552372142e-05,7.43869392187337,87
ACALIB,OC(=O)c1cc(cc(c1)c1nnn(c1)c1cc(cc(c1)C(=O)O)C(=O)O)C(=O)O,Er,3.83161,1.64823,3.83161,0.061850675053655574,0.056179775280898875,6.228356461296993e-06,4.073195708273081,0
ACAZEK,NCCN,Ag,1.67292,0.95578,1.29275,0.23945367734110765,0.7777777777777777,0.0032307924686577907,27.915008120020016,49
ACIBOE,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Zn,8.26184,7.04151,8.26184,0.1345582022798548,0.4626998223801066,0.0035708776306791253,451.7918611141279,10
ACICOH,OC(=O)c1ccncc1,Ni,5.23439,3.67775,5.17003,0.5967716741365781,0.387434554973822,0.013454204360089256,62.95612514575357,37
ACMPCD,O[C@@H]1[C@@H](O)[C@@H](O[C@@H]1n1ccc(nc1=O)N)COP(=O)(O)O,Cd,5.66735,4.60927,5.66735,0.011837104824109624,0.5,0.0,0.9044072872420656,576
ACOBEC,OC(=O)c1ccc(cc1)C(=O)O,Sc,3.36484,2.64983,3.36484,0.5905170075867305,0.851063829787234,0.002896798100300306,39.29360457345844,181
ACODAA,n1[nH]cc(c1)c1c[nH]nc1,Fe,6.48152,5.94554,6.48152,0.11787168816615355,0.75,0.013095238095238094,5.76359175869911,131
ACODED,OC(=O)c1ccc(cc1)P(=O)(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Cu,6.08481,3.78801,6.00167,0.11135541653564923,0.09695603156708005,0.0005168641565746265,70.70993910689901,16
ACODEE,n1[nH]cc(c1)c1c[nH]nc1,Fe,2.62395,1.50111,2.6185,0.0021421324575486623,0.75,0.005952380952380952,5.786003983166136,131
ACODIH,OC(=O)c1ccc(cc1)P(=O)(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Zn,6.22954,4.82188,6.21878,0.0509454128757869,0.23978685612788633,0.000559322055392611,231.2913329843429,10
ACODON,OC(=O)c1ccc(cc1)P(=O)(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Tb,7.12973,4.65534,7.12973,0.23127889451403477,0.23076923076923078,0.0005693637443018634,38.458575174677094,87
ACOFEG,OC(=O)c1cc(Oc2ccc(cc2)c2cc(nc(c2)c2ccncc2)c2ccncc2)cc(c1)C(=O)O,Eu,2.93411,1.60176,2.93353,0.05959385480897249,0.05691056910569106,0.0002509476745690592,11.742838970363065,12
ACOFIK,OC(=O)c1cc(Oc2ccc(cc2)c2cc(nc(c2)c2ccncc2)c2ccncc2)cc(c1)C(=O)O,Tb,2.87015,1.596,2.87015,0.06715278926520313,0.07179487179487179,5.570290084061314e-05,11.564743848862207,87
ACOGAB,O=C(N1CCN(CCN(CCN(CC1)C(=O)Nc1ccncc1)C(=O)Nc1ccncc1)C(=O)Nc1ccncc1)Nc1ccncc1,Cd,5.20046,3.89327,5.1982,0.0036234207949994626,0.003601440576230492,0.0,2.666221915930644,89
ACOGEF,O=C(N1CCN(CCN(CCN(CC1)C(=O)Nc1ccncc1)C(=O)Nc1ccncc1)C(=O)Nc1ccncc1)Nc1ccncc1,Cd,5.22428,3.94888,4.76827,0.003623498541302476,0.003601440576230492,0.0,2.6663354801644195,89
ACOLOV,OC(=O)c1ccc(cc1)OCC(COc1ccc(cc1)C(=O)O)(COc1ccc(cc1)C(=O)O)COCC(COc1ccc(cc1)C(=O)O)(COc1ccc(cc1)C(=O)O)COc1ccc(cc1)C(=O)O,Cd,7.34692,5.34744,7.34692,0.06958542157737962,0.04561824729891956,0.0002585832896855766,32.53741732299089,89
ACOVEU,O[C@H]([C@H](C(=O)O)O)C(=O)O,Co,1.414,0.90293,1.414,0.0,1.0,0.0,0.9066490831524328,275
ACUBOP,OC(=O)c1cccnc1,Cd,2.69745,1.73529,2.68119,0.22362323988357527,0.11764705882352941,0.003133161058700628,82.37128286356942,89
ACUBOP01,OC(=O)c1cccnc1,Cd,2.57554,1.45861,2.56529,0.21702699967424413,0.11764705882352941,0.00274376946845226,82.53853393141463,89
ACUREY,OC(=O)c1cc(Oc2ccc(cc2)c2cc(nc(c2)c2ccncc2)c2ccncc2)cc(c1)C(=O)O,Ni,4.84425,3.67908,4.84333,0.2011379031871683,0.14136125654450263,0.0006478294840232067,23.450679494679367,37
ACUWIH,OC(=O)c1cc(cc(c1)C(=O)O)Cn1ccc(=c2ccn(cc2)Cc2cc(cc(c2)C(=O)O)C(=O)O)cc1,Mn,3.04167,1.17186,3.04167,0.43580952220853575,0.05660377358490566,4.75655240225744e-06,22.404136997438776,4
ACUWON,OC(=O)c1cc(cc(c1)C(=O)O)Cn1ccc(=c2ccn(cc2)Cc2cc(cc(c2)C(=O)O)C(=O)O)cc1,Co,2.6141,1.11559,2.6141,0.43822298724497444,0.03687315634218289,0.00011473778387241081,20.83815996920134,327
ACUXUU,OC(=O)c1ccc(cc1)C(=C(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Ag,8.02271,7.05592,8.02271,0.3068394350994532,0.07657657657657657,0.009210413161018352,14.248854729220174,103
ACUYAB,OC(=O)c1ccc(cc1)C(=C(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Ag,10.0214,8.7083,9.99216,0.2880696805785378,0.07207207207207207,0.009812259893027057,13.32662569693409,103
ADAQAA,OC(=O)c1ccc(cc1)c1ccc2c(c1)C1(c3c2ccc(c3)c2ccc(cc2)C(=O)O)c2cc(ccc2c2c1cc(cc2)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Zr,10.76894,7.5022,10.75927,0.27617881784817533,0.398876404494382,0.0002709645238373567,60.11538050470858,68
ADARAA,OC(=O)c1cc(cc(c1)C(=O)O)/C/1=C/2\C=CC(=N2)/C(=c\2/cc/c(=C(\C3=N/C(=C(\c4[nH]c1cc4)/c1c(Br)cccc1Br)/C=C3)/c1cc(cc(c1)C(=O)O)C(=O)O)/[nH]2)/c1c(Br)cccc1Br,Co,12.29205,4.93395,12.29205,0.00653398469631533,0.0058997050147492625,2.904827678360051e-07,3.5223731446976108,327
ADASAB,OC(=O)c1ccc(cc1)c1cc(cc(c1)c1nnn[nH]1)c1ccc(cc1)C(=O)O,Cu,22.83065,13.49015,22.82867,0.06801855575254981,0.055242390078917694,0.0011982096647444255,41.834343991713,16
ADASEF,OC(=O)c1cc(cc(c1)c1ccc(cc1)c1nnn[nH]1)C(=O)O,Cu,21.61885,9.92987,17.61702,0.15972772651800995,0.14092446448703494,0.00017985169892497293,102.86587763002086,16
ADASIJ,OC(=O)c1cc(OCc2cc(COc3cc(cc(c3)C(=O)O)C(=O)O)cc(c2)COc2cc(cc(c2)C(=O)O)C(=O)O)cc(c1)C(=O)O,Cu,18.24535,5.18216,18.24535,0.12973682577686269,0.11273957158962795,0.00031164043932212037,85.0970057048185,16
