refcode,linker SMILES,metal,Largest Cavity Diameter,Pore Limiting Diameter,Largest Free Sphere,Gravity,Degree_Centrality,Betweenness_Centrality,Edge_Weight_Sum,Community_ID
ABAVIJ,OC(=O)c1ccncc1,Co,4.43864,2.4964,3.9804,0.4082049704874831,0.25735294117647056,0.002805099550893559,150.51953380684884,11
ABAVOP,OC(=O)c1ccncc1,Co,3.53566,2.44164,3.51741,0.4181200078938776,0.26176470588235295,0.0030848109169421514,152.97655700652902,11
ABAVUV,OC(=O)c1ccncc1,Co,4.9992,4.29904,4.982,0.38475771790888247,0.2411764705882353,0.00279470077509842,141.30534149845744,11
ABAYOS,OC(=O)c1nccnc1C(=O)O,Ag,1.45533,0.64478,1.45533,0.2972471960501892,0.04524886877828055,3.543990175006218e-05,9.08528416234173,287
ABAYOS01,OC(=O)c1nccnc1C(=O)O,Ag,1.43609,0.70443,1.40839,0.35161595208883295,0.0497737556561086,4.946331149539705e-05,9.903050960649647,287
ABAYOU,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Co,11.27344,4.5108,11.27344,0.7370096618193647,0.3838235294117647,0.01652548235300648,222.27403321939718,11
ABEMIF,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cu,11.25251,6.80253,11.25251,0.621108824753762,0.5121681415929203,0.006050443217351591,402.32188533440996,59
ABIWOX,OC(=O)c1cncc(c1)C(=O)O,Co,1.81541,0.7958,1.80785,0.3057833317522115,0.18823529411764706,0.0028048875545246617,107.77034841092716,11
ACAFAO,[O-][n+]1ccc(cc1)c1ccc(cc1)C(=O)O,Pb,6.22232,5.37253,6.18758,0.21202892599506176,0.19480519480519481,0.0004958610958422015,25.90107682024122,117
ACICOH,OC(=O)c1ccncc1,Ni,5.23439,3.67775,5.17003,0.6159707513238482,0.38547486033519557,0.01463516394976808,59.14459998364313,27
ACOBEC,OC(=O)c1ccc(cc1)C(=O)O,Sc,3.36484,2.64983,3.36484,0.6464199505101963,0.9148936170212766,0.004104439397594203,42.14787099894296,58
ACODAA,n1[nH]cc(c1)c1c[nH]nc1,Fe,6.48152,5.94554,6.48152,0.02977228559857217,0.875,0.015306122448979588,6.763567948756517,359
ACODON,OC(=O)c1ccc(cc1)P(=O)(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Tb,7.12973,4.65534,7.12973,0.21835124121393618,0.2193877551020408,0.0004378043614084114,36.9078289613012,391
ACUBOP,OC(=O)c1cccnc1,Cd,2.69745,1.73529,2.68119,0.20886173028738989,0.11742892459826945,0.0029047479662968165,80.30106262496099,12
ACUBOP01,OC(=O)c1cccnc1,Cd,2.57554,1.45861,2.56529,0.2047588269795142,0.11619283065512978,0.0027626314891688744,79.18019949050863,12
ACUWIH,OC(=O)c1cc(cc(c1)C(=O)O)Cn1ccc(=c2ccn(cc2)Cc2cc(cc(c2)C(=O)O)C(=O)O)cc1,Mn,3.04167,1.17186,3.04167,0.21439439961852344,0.058455114822546964,2.9987388374540685e-06,23.211466075549225,42
ACUXUU,OC(=O)c1ccc(cc1)C(=C(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Ag,8.02271,7.05592,8.02271,0.3294899931820392,0.08144796380090498,0.01335387795330858,15.258212778157448,287
ACUYAB,OC(=O)c1ccc(cc1)C(=C(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Ag,10.0214,8.7083,9.99216,0.21787825039630163,0.08144796380090498,0.008627897322356966,15.237268264047637,287
ADASEF,OC(=O)c1cc(cc(c1)c1ccc(cc1)c1nnn[nH]1)C(=O)O,Cu,21.61885,9.92987,17.61702,0.16927623011127318,0.14933628318584072,0.0001879480503536558,111.15550496285388,59
ADEGEY,OC(=O)c1ccc2c(c1)c1ccc(cc1c1c2cc(cc1)C(=O)O)C(=O)O,Cd,6.80312,4.92448,6.59725,0.26339285828765663,0.16934487021013594,0.001734685531049569,114.02903838561724,12
