refcode,linker SMILES,metal,Largest Cavity Diameter,Pore Limiting Diameter,Largest Free Sphere,Gravity,Degree_Centrality,Betweenness_Centrality,Edge_Weight_Sum,Community_ID
ABAVIJ,OC(=O)c1ccncc1,Co,4.43864,2.4964,3.9804,0.40276000577751814,0.2547584187408492,0.0029391024202683764,149.40045804264182,383
ABAVOP,OC(=O)c1ccncc1,Co,3.53566,2.44164,3.51741,0.3942645193704024,0.25036603221083453,0.002736507118119397,147.35832190538002,383
ABAVUV,OC(=O)c1ccncc1,Co,4.9992,4.29904,4.982,0.3659000857914494,0.2342606149341142,0.0023507112797263546,137.6709823649371,383
ABAYIM,OC(=O)c1nccnc1C(=O)O,Ag,1.2109,0.51751,1.2109,0.19783823506388293,0.05045871559633028,4.061701626492561e-05,9.902081572644734,27
ABAYIO,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Mn,11.39487,4.3226,11.39487,0.0027882454859411944,0.42259414225941416,0.00865272640789038,172.4667205492969,107
ABAYOS,OC(=O)c1nccnc1C(=O)O,Ag,1.45533,0.64478,1.45533,0.1978437142564221,0.05045871559633028,4.061701626492561e-05,9.902806719826382,27
ABAYOS01,OC(=O)c1nccnc1C(=O)O,Ag,1.43609,0.70443,1.40839,0.11879764995463027,0.03211009174311927,0.0,6.45086554732816,27
ABAYOU,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Co,11.27344,4.5108,11.27344,0.07628584847305497,0.35724743777452417,0.014853433407222841,207.7448392404651,383
ABEMIF,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cu,11.25251,6.80253,11.25251,0.5906541975953223,0.4894561598224195,0.005488412303303481,384.1392072865375,3
ABIWOX,OC(=O)c1cncc(c1)C(=O)O,Co,1.81541,0.7958,1.80785,0.3239069711767534,0.19912152269399708,0.003191775072202378,114.39780939683665,383
ABUFOU,OC(=O)/C=C/c1ccc(cc1)/C=C/C(=O)O,Mn,2.13608,1.65727,2.11833,0.007518254874949933,0.006276150627615062,0.004184100418410043,2.5703641068610525,107
ABUFUA,OC(=O)/C=C/c1ccc(cc1)/C=C/C(=O)O,Fe,2.05942,1.64222,2.05073,0.0,1.0,0.0,0.8171449995284192,500
ABUWOJ,OC(=O)c1ccc(cc1)C(=O)O,Zn,3.23457,1.404,3.20514,0.6597874623181355,0.5265486725663717,0.002940726800263586,521.8285185061329,21
ACAFAO,[O-][n+]1ccc(cc1)c1ccc(cc1)C(=O)O,Pb,6.22232,5.37253,6.18758,0.21131554661683508,0.2272727272727273,0.0006473918708100227,25.90728356156077,323
ACAJOG,OC(=O)c1cc(F)cnc1,Cu,3.3423,1.69329,3.34162,0.12910898862291553,0.11431742508324085,0.00017669407761439844,84.3780205507261,3
ACAKEX,OC(=O)c1cc(Cl)cnc1,Cu,2.82904,1.09185,2.4209,0.12259204247435501,0.10876803551609324,0.0001258226708091867,80.30729410064555,3
ACALAT,OC(=O)c1cc(cc(c1)c1nnn(c1)c1cc(cc(c1)C(=O)O)C(=O)O)C(=O)O,Eu,3.17027,1.00034,3.16396,0.0205138360453542,0.020408163265306124,0.0004840101433386807,4.096270059886308,41
ACALEX,OC(=O)c1cc(cc(c1)c1nnn(c1)c1cc(cc(c1)C(=O)O)C(=O)O)C(=O)O,Tb,3.7435,1.18908,3.7435,0.030782940329698114,0.035532994923857864,2.7208337368190778e-05,5.813506328267794,17
ACALIB,OC(=O)c1cc(cc(c1)c1nnn(c1)c1cc(cc(c1)C(=O)O)C(=O)O)C(=O)O,Er,3.83161,1.64823,3.83161,0.4099184123236039,0.05681818181818182,9.675297031618871e-06,4.073195708273081,11
ACIBOE,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Zn,8.26184,7.04151,8.26184,0.15992192072151956,0.45663716814159294,0.0034995065093909867,447.7718098958242,21
ACICOH,OC(=O)c1ccncc1,Ni,5.23439,3.67775,5.17003,0.6514914033525672,0.4114583333333333,0.016421333878479768,67.49439598257761,52
ACMPCD,O[C@@H]1[C@@H](O)[C@@H](O[C@@H]1n1ccc(nc1=O)N)COP(=O)(O)O,Cd,5.66735,4.60927,5.66735,0.0,1.0,0.0,0.8118175112550445,714
ACOBEC,OC(=O)c1ccc(cc1)C(=O)O,Sc,3.36484,2.64983,3.36484,0.6458388086972311,0.8936170212765957,0.003586844960785758,41.14808662176015,165
ACODAA,n1[nH]cc(c1)c1c[nH]nc1,Fe,6.48152,5.94554,6.48152,0.5930671960993267,0.875,0.011054421768707483,6.763567948756519,91
ACODED,OC(=O)c1ccc(cc1)P(=O)(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Cu,6.08481,3.78801,6.00167,0.11604039830506274,0.10210876803551609,0.0003227019359257529,75.50550452282381,3
ACODEE,n1[nH]cc(c1)c1c[nH]nc1,Fe,2.62395,1.50111,2.6185,0.9829937467004984,1.0,0.02414965986394558,7.684523735172145,91
ACODIH,OC(=O)c1ccc(cc1)P(=O)(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Zn,6.22954,4.82188,6.21878,0.1744501235217957,0.23805309734513275,0.0003008065226456912,230.17343928371844,21
ACODON,OC(=O)c1ccc(cc1)P(=O)(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Tb,7.12973,4.65534,7.12973,0.2236421542529266,0.22335025380710657,0.00047624316424121053,37.65306648959782,17
ACOFEG,OC(=O)c1cc(Oc2ccc(cc2)c2cc(nc(c2)c2ccncc2)c2ccncc2)cc(c1)C(=O)O,Eu,2.93411,1.60176,2.93353,0.06294049477494677,0.06122448979591837,0.00022208555732512093,12.573576734993509,41
ACOFIK,OC(=O)c1cc(Oc2ccc(cc2)c2cc(nc(c2)c2ccncc2)c2ccncc2)cc(c1)C(=O)O,Tb,2.87015,1.596,2.87015,0.056262695137710435,0.06091370558375634,6.126469223194318e-05,9.87866047788933,17
ACOGAB,O=C(N1CCN(CCN(CCN(CC1)C(=O)Nc1ccncc1)C(=O)Nc1ccncc1)C(=O)Nc1ccncc1)Nc1ccncc1,Cd,5.20046,3.89327,5.1982,0.003487655783813386,0.0037641154328732747,0.0,2.4997110912428546,220
ACOGEF,O=C(N1CCN(CCN(CCN(CC1)C(=O)Nc1ccncc1)C(=O)Nc1ccncc1)C(=O)Nc1ccncc1)Nc1ccncc1,Cd,5.22428,3.94888,4.76827,0.003487861423992292,0.0037641154328732747,0.0,2.5000135742981775,220
ACOLOV,OC(=O)c1ccc(cc1)OCC(COc1ccc(cc1)C(=O)O)(COc1ccc(cc1)C(=O)O)COCC(COc1ccc(cc1)C(=O)O)(COc1ccc(cc1)C(=O)O)COc1ccc(cc1)C(=O)O,Cd,7.34692,5.34744,7.34692,0.05884372315928,0.04265997490589711,6.621190577965182e-05,29.287356186141366,220
ACOVEU,O[C@H]([C@H](C(=O)O)O)C(=O)O,Co,1.414,0.90293,1.414,0.0,1.0,0.0,0.9066490831524328,379
ACUBOP,OC(=O)c1cccnc1,Cd,2.69745,1.73529,2.68119,0.2067757408566577,0.1179422835633626,0.002989972888393991,79.4555345382368,220
ACUBOP01,OC(=O)c1cccnc1,Cd,2.57554,1.45861,2.56529,0.22199880930531637,0.12797992471769135,0.0030718070750265646,86.31913765385238,220
ACUREY,OC(=O)c1cc(Oc2ccc(cc2)c2cc(nc(c2)c2ccncc2)c2ccncc2)cc(c1)C(=O)O,Ni,4.84425,3.67908,4.84333,0.2108575008275066,0.14583333333333331,0.0006007525568085455,24.316496296459892,52
ACUWIH,OC(=O)c1cc(cc(c1)C(=O)O)Cn1ccc(=c2ccn(cc2)Cc2cc(cc(c2)C(=O)O)C(=O)O)cc1,Mn,3.04167,1.17186,3.04167,0.26404897320489507,0.06276150627615062,7.145038417225445e-06,24.86433544375631,107
ACUWON,OC(=O)c1cc(cc(c1)C(=O)O)Cn1ccc(=c2ccn(cc2)Cc2cc(cc(c2)C(=O)O)C(=O)O)cc1,Co,2.6141,1.11559,2.6141,0.42045091598701806,0.03367496339677892,0.00011563948873480467,19.11485409113838,383
ACUXUU,OC(=O)c1ccc(cc1)C(=C(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Ag,8.02271,7.05592,8.02271,0.37896926601338565,0.09174311926605505,0.015020439524074843,16.91004158129323,27
ACUYAB,OC(=O)c1ccc(cc1)C(=C(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Ag,10.0214,8.7083,9.99216,0.25940970701174015,0.0871559633027523,0.014055786956927675,16.098864243027666,27
ADAQAA,OC(=O)c1ccc(cc1)c1ccc2c(c1)C1(c3c2ccc(c3)c2ccc(cc2)C(=O)O)c2cc(ccc2c2c1cc(cc2)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Zr,10.76894,7.5022,10.75927,0.2943156647881454,0.4293785310734463,0.00032469810584857405,64.15998920774737,29
