source,target,weight
DOTSOV40,DOTSOV37,0.9999999989090798
DOTSOV40,DOTSOV39,0.9999999917402016
DOTSOV40,DOTSOV31,0.9999999890146094
DOTSOV40,DOTSOV33,0.9999999665986335
DOTSOV40,DOTSOV28,0.9999999562344196
DOTSOV40,DOTSOV35,0.9999999530843572
DOTSOV40,DOTSOV01,0.999999947791732
DOTSOV40,DOTSOV36,0.9999999407964122
DOTSOV40,DOTSOV27,0.9999999297849164
DOTSOV40,DOTSOV38,0.9999999229495048
DOTSOV40,DOTSOV25,0.9999999137859376
DOTSOV40,DOTSOV30,0.9999999012722316
DOTSOV40,DOTSOV29,0.9999998747872316
DOTSOV40,DOTSOV24,0.999999862831841
DOTSOV40,DOTSOV21,0.9999998471564072
DOTSOV40,DOTSOV03,0.9999998340017634
DOTSOV40,DOTSOV41,0.99999982538514
DOTSOV40,DOTSOV05,0.9999997802092688
DOTSOV40,DOTSOV22,0.999999774731082
DOTSOV40,DOTSOV06,0.9999997636372264
DOTSOV40,DOTSOV19,0.999999735214007
DOTSOV40,DOTSOV17,0.9999997148608324
DOTSOV40,WULKAQ,0.999999708596486
DOTSOV40,DOTSOV18,0.9999996721620714
DOTSOV40,DOTSOV09,0.9999996526010124
DOTSOV40,DOTSOV12,0.999999615724044
DOTSOV40,DOTSOV16,0.9999996109556772
DOTSOV40,DOTSOV08,0.9999996102955984
DOTSOV40,DOTSOV,0.999999604125307
DOTSOV40,DOTSOV14,0.9999995831040168
DOTSOV40,DOTSOV15,0.9999995735998568
DOTSOV40,DOTSOV11,0.9999995364528206
DOTSOV40,DOTSOV13,0.9999995324476052
DOTSOV40,DOTSOV42,0.9999989452505657
DOTSOV40,XAMDUM05,0.9999677688090852
DOTSOV40,BODPAN,0.99996543128265
DOTSOV40,XAMDUM03,0.9999563564775376
DOTSOV40,XAMDUM04,0.9999551887232913
DOTSOV40,LUDLIH,0.999947732815877
DOTSOV40,RILFEA,0.999941376478657
DOTSOV40,XAMDUM01,0.9999411918900172
DOTSOV40,DIHVIB01,0.9999371477368552
DOTSOV40,UXISUR,0.9999369602454362
DOTSOV40,YOZMEH,0.9999369363951438
DOTSOV40,XAMDUM,0.9999368359199434
DOTSOV40,LUDLED,0.9999316061881826
DOTSOV40,XAMDUM06,0.9999295915556056
DOTSOV40,YOZNIM,0.999923707761043
DOTSOV40,YOZMIL,0.9999202926540816
DOTSOV40,YOZNEI,0.99990115468759
DOTSOV40,YOZNAE,0.9998930879784372
DOTSOV40,DIHVIB,0.9998887577888488
DOTSOV40,EBAMUS,0.9998440821580886
DOTSOV40,YOZPAG,0.9998439904999749
DOTSOV40,DOTSOV07,0.999749282681484
DOTSOV40,ABEMIF,0.9995514865520132
DOTSOV40,TISPAO,0.9995037602227134
DOTSOV40,WULJUJ,0.9991110034854556
DOTSOV40,DOTSOV02,0.9990899506907176
DOTSOV40,QIZLIW,0.9990411157604242
DOTSOV40,QAWHIH01,0.99876140802407
DOTSOV40,QAWHIH,0.9987138096983844
DOTSOV40,OQIZUL,0.9977210915669008
DOTSOV40,NEHZOS,0.9972833968989768
DOTSOV40,GAVDUD,0.9972656420891038
DOTSOV40,NEHZUY,0.9972087403983227
DOTSOV40,KAJZIH,0.9959834819963336
DOTSOV40,QIZLOC,0.995164916330378
DOTSOV40,OHOMIH,0.995010796636996
DOTSOV40,YOZNOS,0.9911485651864328
DOTSOV40,YOZMUX,0.987237462839889
DOTSOV40,LASYOU,0.9460710601156604
DOTSOV40,DALSOA,0.9330022206865036
DOTSOV40,BABREE,0.932523249248433
DOTSOV40,ONIXOZ,0.9261438185136422
DOTSOV40,CITXUZ,0.9190269001947448
DOTSOV40,IWEVAJ,0.9187198956234408
DOTSOV40,GERWEH,0.9080940152608244
DOTSOV40,HOGLEV,0.908034868834922
DOTSOV40,EXOGAB,0.908000577726786
DOTSOV40,HOGLEV01,0.9079213432993494
DOTSOV40,YUGLES,0.9076550638372866
DOTSOV40,YAGHUM,0.9075119730325696
DOTSOV40,NUTQAV,0.9073850482832956
DOTSOV40,OFOCUI,0.907332590985218
DOTSOV40,HANWAW,0.9069754162687936
DOTSOV40,MOCKEV,0.9069102439687804
DOTSOV40,XIJSUH,0.906898039812849
DOTSOV40,MOCKAR,0.9068913064736224
DOTSOV40,ALIXUP,0.901610376780654
DOTSOV40,PIDRAY,0.9012548152572069
DOTSOV40,KUKMUA,0.8969419282753417
DOTSOV40,MOFGOE,0.896326408930112
DOTSOV40,MOBDIR,0.8963242413965873
DOTSOV40,BARZEA,0.8960228834679691
DOTSOV40,MUDTEL,0.8937758668620264
DOTSOV40,VIXPUP01,0.8872552762214383
DOTSOV40,RUVKAV,0.8872275208628742
DOTSOV40,ASOSUY,0.8871981203318648
ESEDEN,FOJZIP,0.9395595233839524
ESEDEN,NAJQOH,0.9387192944552898
ESEDEN,WOBQEL,0.917290418430698
ESEDEN,ONOCOK,0.9145071238281868
ESEDEN,VUQJUN01,0.914258693734132
ESEDEN,MAHTAR,0.897184196925493
ESEDEN,LUSHOX05,0.8971725808667569
ESEDEN,LUSHOX01,0.8967227096888791
BINSAU,LIXWAR,0.9272821836866092
BINSAU,LIXWAR01,0.9268106610582676
BINSAU,CIFDOM,0.9267688481407282
BINSAU,EGUHET01,0.9232484485001748
BINSAU,EGUHET,0.9230875150172
LUDLAZ,QIZLIW,0.8872837147248475
