refcode,linker SMILES,metal,Largest Cavity Diameter,Pore Limiting Diameter,Largest Free Sphere,Gravity,Degree_Centrality,Betweenness_Centrality,Edge_Weight_Sum,Community_ID
ABAVOP,OC(=O)c1ccncc1,Co,3.53566,2.44164,3.51741,0.39958789568554626,0.2622222222222222,0.0027432998449130777,152.52646273702908,307
ABAVUV,OC(=O)c1ccncc1,Co,4.9992,4.29904,4.982,0.37563010291689775,0.24148148148148146,0.0026836911212096337,140.58313602160004,307
ABAYIM,OC(=O)c1nccnc1C(=O)O,Ag,1.2109,0.51751,1.2109,0.1784228694628296,0.045454545454545456,2.017895853512292e-05,9.08463990375616,178
ABAYIO,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Mn,11.39487,4.3226,11.39487,0.13770535432927067,0.39999999999999997,0.008025569131376514,163.12958436590526,59
ABAYOS,OC(=O)c1nccnc1C(=O)O,Ag,1.45533,0.64478,1.45533,0.3391101286740729,0.049999999999999996,2.8565019225044135e-05,9.902806719826383,178
ABAYOS01,OC(=O)c1nccnc1C(=O)O,Ag,1.43609,0.70443,1.40839,0.29305802204655207,0.04090909090909091,9.224666758913333e-06,8.085615347640669,178
ABAYOU,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Co,11.27344,4.5108,11.27344,0.6845353619883725,0.3807407407407407,0.01587820242734498,218.68051603256208,307
ABEMIF,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cu,11.25251,6.80253,11.25251,0.6057889104284016,0.5038845726970034,0.005863202146415496,394.75953076856644,23
ABUFOU,OC(=O)/C=C/c1ccc(cc1)/C=C/C(=O)O,Mn,2.13608,1.65727,2.11833,0.1791278083812427,0.00631578947368421,0.004212780689866135,2.5577184383557103,59
ABUFUA,OC(=O)/C=C/c1ccc(cc1)/C=C/C(=O)O,Fe,2.05942,1.64222,2.05073,0.0,1.0,0.0,0.8171449995284192,463
ABUWOJ,OC(=O)c1ccc(cc1)C(=O)O,Zn,3.23457,1.404,3.20514,0.25433638626136157,0.5252883762200533,0.0029323918403665983,519.3441650095385,3
ACAFAO,[O-][n+]1ccc(cc1)c1ccc(cc1)C(=O)O,Pb,6.22232,5.37253,6.18758,0.20194422875183035,0.18471337579617836,0.00042011625776047003,24.999236596353082,103
ACAZEK,NCCN,Ag,1.67292,0.95578,1.29275,0.9974243751185214,0.9722222222222222,0.004353859778711963,34.892841431015555,120
ACICOH,OC(=O)c1ccncc1,Ni,5.23439,3.67775,5.17003,0.5581918224328494,0.387434554973822,0.01342237171234477,63.20894616435983,18
ACMPCD,O[C@@H]1[C@@H](O)[C@@H](O[C@@H]1n1ccc(nc1=O)N)COP(=O)(O)O,Cd,5.66735,4.60927,5.66735,0.9917195060835144,0.6666666666666666,0.6666666666666666,1.7162247984971102,749
ACODAA,n1[nH]cc(c1)c1c[nH]nc1,Fe,6.48152,5.94554,6.48152,0.4552390810415719,1.0,0.030952380952380953,7.717170224501584,579
ACODIH,OC(=O)c1ccc(cc1)P(=O)(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Zn,6.22954,4.82188,6.21878,0.27913684853027254,0.2360248447204969,0.0005268096332062031,227.37086671629459,3
ACODON,OC(=O)c1ccc(cc1)P(=O)(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Tb,7.12973,4.65534,7.12973,0.22125782015247986,0.22842639593908629,0.0005465203839129647,38.435327913125334,41
ACUBOP,OC(=O)c1cccnc1,Cd,2.69745,1.73529,2.68119,0.1899463529156324,0.10891089108910891,0.0026210689914457157,74.31112332779989,347
ACUBOP01,OC(=O)c1cccnc1,Cd,2.57554,1.45861,2.56529,0.2136884506522841,0.125,0.0026974459699673665,85.20064271701347,347
ACUWIH,OC(=O)c1cc(cc(c1)C(=O)O)Cn1ccc(=c2ccn(cc2)Cc2cc(cc(c2)C(=O)O)C(=O)O)cc1,Mn,3.04167,1.17186,3.04167,0.43343449725437594,0.06736842105263158,1.0598023289800384e-05,26.534042085704908,59
ACUXUU,OC(=O)c1ccc(cc1)C(=C(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Ag,8.02271,7.05592,8.02271,0.3298631916490107,0.08181818181818182,0.002409138117058817,15.240951039857457,178
ACUYAB,OC(=O)c1ccc(cc1)C(=C(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Ag,10.0214,8.7083,9.99216,0.25497530993693884,0.08181818181818182,0.0026502385550956596,15.27420699831294,178
ADASEF,OC(=O)c1cc(cc(c1)c1ccc(cc1)c1nnn[nH]1)C(=O)O,Cu,21.61885,9.92987,17.61702,0.1991422535047035,0.12874583795782465,0.00016472932715987391,95.75279295408444,23
ADASIJ,OC(=O)c1cc(OCc2cc(COc3cc(cc(c3)C(=O)O)C(=O)O)cc(c2)COc2cc(cc(c2)C(=O)O)C(=O)O)cc(c1)C(=O)O,Cu,18.24535,5.18216,18.24535,0.13887735450969932,0.12097669256381799,0.0004842480401619516,92.96506667061276,23
ADASOP,OC(=O)c1cc(OCc2cc(COc3cc(cc(c3)C(=O)O)C(=O)O)cc(c2)COc2cc(cc(c2)C(=O)O)C(=O)O)cc(c1)C(=O)O,Zn,18.03956,3.78957,14.25925,0.29197611696339454,0.10204081632653061,0.0002516543194192285,97.67476085429485,3
