refcode,linker SMILES,metal,Largest Cavity Diameter,Pore Limiting Diameter,Largest Free Sphere,Gravity,Degree_Centrality,Betweenness_Centrality,Edge_Weight_Sum,Community_ID
ABAVIJ,OC(=O)c1ccncc1,Co,4.43864,2.4964,3.9804,0.1745927377700214,0.2640117994100295,0.0031481938600610945,153.84754084331462,257
ABAVOP,OC(=O)c1ccncc1,Co,3.53566,2.44164,3.51741,0.0924996078783078,0.2654867256637168,0.0031486786181211,154.38787249683236,257
ABAVUV,OC(=O)c1ccncc1,Co,4.9992,4.29904,4.982,0.3971670204709402,0.2536873156342183,0.0027707049331967652,148.0279869271542,257
ABAYIM,OC(=O)c1nccnc1C(=O)O,Ag,1.2109,0.51751,1.2109,0.18427817131738664,0.04484304932735426,1.59352177289397e-05,9.084618414055166,144
ABAYIO,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Mn,11.39487,4.3226,11.39487,0.13310972985727285,0.4294871794871795,0.00953603959738719,172.15297308500692,4
ABAYOS,OC(=O)c1nccnc1C(=O)O,Ag,1.45533,0.64478,1.45533,0.30332938821098676,0.04484304932735426,1.949172352759797e-05,8.903295294323078,144
ABAYOS01,OC(=O)c1nccnc1C(=O)O,Ag,1.43609,0.70443,1.40839,0.20396636762287387,0.04932735426008968,2.3531637881413667e-05,9.903050960649647,144
ABAYOU,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Co,11.27344,4.5108,11.27344,0.7356512805916089,0.3613569321533923,0.013703725746267126,208.16174860687752,257
ABEMIF,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cu,11.25251,6.80253,11.25251,0.5922182802932864,0.48834628190899004,0.00551898498999813,382.77791442353697,8
ABIWOX,OC(=O)c1cncc(c1)C(=O)O,Co,1.81541,0.7958,1.80785,0.02309127165020077,0.18141592920353983,0.0015283115697640657,103.41639055166131,257
ABUFOU,OC(=O)/C=C/c1ccc(cc1)/C=C/C(=O)O,Mn,2.13608,1.65727,2.11833,0.10047197158088786,0.008547008547008548,0.004320574215162601,3.413313475963832,4
ABUFUA,OC(=O)/C=C/c1ccc(cc1)/C=C/C(=O)O,Fe,2.05942,1.64222,2.05073,0.0,1.0,0.0,0.8171449995284192,398
